script,capture_year,digest,r,timestamp,local_file,gated
gamestatwide.asp,2001,XFLYDBQIKCOMYGONVBC54DE4MESZYOF6,BS21057,20010622192428,2001_20010622192428_XFLYDBQI.html,no
gamestatwide.asp,2001,ESRVRVRPJDAMLQPSIYJH3MDUPMSU3QIS,BS21059,20010702194031,2001_20010702194031_ESRVRVRP.html,no
gamestatwide.asp,2001,VAVRXS5VR5O5EVMBWIS4RDMQDUCGYVN3,,20010708051552,2001_20010708051552_VAVRXS5V.html,no
gamestatwide.asp,2001,XDMQBCNR3AGCWIGB6SA2NKTI6OBR76OM,BS21057,20010726155853,2001_20010726155853_XDMQBCNR.html,no
gamestatwide.asp,2001,JOC6ZCINOKRHSZOVW63DZQ6Q4NVL5N3E,BS21060,20010726160414,2001_20010726160414_JOC6ZCIN.html,no
gamestatwide.asp,2001,U23ZJICCNYU4CBNSW4CVU5HHKJKC74QW,BS21040,20010726162357,2001_20010726162357_U23ZJICC.html,no
gamestatwide.asp,2001,FWTSF26WHHF4NF3A4RNDYEPZIHOHX5A6,BS21037,20010726162422,2001_20010726162422_FWTSF26W.html,no
gamestatwide.asp,2001,MKD7GFOFEDYMXILNYC7ATOWELRRB73BJ,BS21051,20010726162927,2001_20010726162927_MKD7GFOF.html,no
gamestatwide.asp,2001,DPHKSQ6DPFI5RBIVLBGVDA7RRPZMEZTI,BS21011,20010729002453,2001_20010729002453_DPHKSQ6D.html,no
gamestatwide.asp,2001,UIIJNAA57FVL3VENE5U7MEF3AMC5EPK6,BS21072,20010730190638,2001_20010730190638_UIIJNAA5.html,no
gamestatwide.asp,2001,XO347ZDIOLARDMWYYKVTCWZDDEC262BH,BS21076,20010730191055,2001_20010730191055_XO347ZDI.html,no
gamestatwide.asp,2001,6SAHLS2WM5SZBSSHMURD4GON74EN3SCO,BS21095,20010730191131,2001_20010730191131_6SAHLS2W.html,no
gamestatwide.asp,2001,6MV7CFCFE4SC6LCEXZQX7ISYAOTETMJO,BS21100,20010730191543,2001_20010730191543_6MV7CFCF.html,no
gamestatwide.asp,2001,KVTIKNE2FEHNZNVQUTJNUFQTPX4P4R5D,BS21113,20010730191857,2001_20010730191857_KVTIKNE2.html,no
gamestatwide.asp,2001,KPYFHFW5W3XDOY23NFMO7SS6UPW5X2YC,BS21027,20010730203218,2001_20010730203218_KPYFHFW5.html,no
gamestatwide.asp,2001,STGL5UFMCMFDVQ6B2Q65K36MFZDE5IRZ,BS21034,20010730203658,2001_20010730203658_STGL5UFM.html,no
gamestatwide.asp,2001,5FV6ABQAIAGIHB4TDEOS533NUHUZWDLD,BS21043,20010730204302,2001_20010730204302_5FV6ABQA.html,no
gamestatwide.asp,2001,PSBFX7TYS7QE7PUVMUSV6VZCIH33IGUS,BS21052,20010730204921,2001_20010730204921_PSBFX7TY.html,no
gamestatwide.asp,2001,34SBPGCYCU46SKFK2WFASG7QCVQEE3V7,BS21128,20010731222813,2001_20010731222813_34SBPGCY.html,no
gamestatwide.asp,2001,AQS5VE7U33OFHTAWXEK5CJDFYKW6QUTQ,BS21134,20010731222950,2001_20010731222950_AQS5VE7U.html,no
gamestatwide.asp,2001,WAUHVRRIPK22KRFWPI7SY7LJONTFJ36F,BS21135,20010731223112,2001_20010731223112_WAUHVRRI.html,no
gamestatwide.asp,2001,DISZYUWR7BZKKJ4GYD2G7C7HGK72H3I3,BS21139,20010731224516,2001_20010731224516_DISZYUWR.html,no
gamestatwide.asp,2001,DIGLYRPU5SB2NNQWB2BLX3GXR7BYQYIE,BS21140,20010731224636,2001_20010731224636_DIGLYRPU.html,no
gamestatwide.asp,2001,FRONKX6XV6R6PBD66344JLYX64TC5A77,BS21141,20010731224810,2001_20010731224810_FRONKX6X.html,no
gamestatwide.asp,2001,VMOYHAAB34AAKPA3TCJOCHUY6FGOL22P,BS21143,20010731225104,2001_20010731225104_VMOYHAAB.html,no
gamestatwide.asp,2001,HCO6HJL3NGJFHFSKTYNH77DKGG6YE5FP,BS21190,20010803080738,2001_20010803080738_HCO6HJL3.html,no
gamestatwide.asp,2001,NYZSO3UNHLVZALR7YD533SLYFT7PVFLI,BS21186,20010814094151,2001_20010814094151_NYZSO3UN.html,no
gamestatwide.asp,2001,TJFGKNRXSYAJA3SXTRUFQJFHUYALW5Y6,BS21200,20010901043406,2001_20010901043406_TJFGKNRX.html,no
gamestatwide.asp,2001,OBIHLMTARK2WC5URDXMFIBOCTW2R7VNJ,BS21228,20010901045814,2001_20010901045814_OBIHLMTA.html,no
gamestatwide.asp,2001,IIAA5SNQJUHX6KRDYDC3LFALT5SDC6CO,BS21238,20010901050921,2001_20010901050921_IIAA5SNQ.html,no
gamestatwide.asp,2001,V2LJFVBF77YKPJNBBAZK5F3EXBNT3KPD,BS21151,20010901052315,2001_20010901052315_V2LJFVBF.html,no
gamestatwide.asp,2001,KXZGARYTCJS4L5KZ4W2MS6L7EMVEZFTM,BS21186,20010901052947,2001_20010901052947_KXZGARYT.html,no
gamestatwide.asp,2001,Z4NV65CBNUURMSRS7LYJM2KNKRY2SXT2,BS21200,20010917105006,2001_20010917105006_Z4NV65CB.html,no
gamestatwide.asp,2001,HXYXQUIYLO43KKWUDIRRGCIRAO4GPTNS,BS21228,20010917105704,2001_20010917105704_HXYXQUIY.html,no
gamestatwide.asp,2001,ZV2WH3YUEVPLMSTXQK7CZPTPI3JTSGXL,BS21233,20010917110131,2001_20010917110131_ZV2WH3YU.html,no
gamestatwide.asp,2001,T3YWVCXL5IXJSY2IUABCOOJC7HL6UKAH,BS21238,20010917110812,2001_20010917110812_T3YWVCXL.html,no
gamestatwide.asp,2001,ZWNPFMWWUYR4UR26QMDN642JFK2N7SZ6,BS21025,20011005085046,2001_20011005085046_ZWNPFMWW.html,no
gamestatwide.asp,2001,W6PJX3OHVNZI5KISRPKYD72CSBEPPYGF,BS21020,20011005085740,2001_20011005085740_W6PJX3OH.html,no
gamestatwide.asp,2001,PU5PBQZCHOLOEAJUM7FPYQQ67XQ2EOQW,BS21039,20011005092005,2001_20011005092005_PU5PBQZC.html,no
gamestatwide.asp,2001,7YWMSGIC3ZEIMJ7LWWAIUYUQZ55PQIWC,BS21062,20011005092920,2001_20011005092920_7YWMSGIC.html,no
gamestatwide.asp,2001,NNBCRSCOZT6CLJMGOLTUNGLGOP7TFUGI,BS21055,20011005093119,2001_20011005093119_NNBCRSCO.html,no
gamestatwide.asp,2001,GHVBOACT6GR7EVJYJ3YFDLEC73VZKQZX,BS21065,20011005095115,2001_20011005095115_GHVBOACT.html,no
gamestatwide.asp,2001,ZJXIE4AEGUBPCUQXJ6BBU2GGSRAUYAYR,BS21086,20011005095306,2001_20011005095306_ZJXIE4AE.html,no
gamestatwide.asp,2001,N4KDATUTZQRT4QFHAO3H6XMVSFDN5OLT,BS21081,20011005102254,2001_20011005102254_N4KDATUT.html,no
gamestatwide.asp,2001,CVKK7EA4X72T6OUA2FOA3LZZDGNJSTJN,BS21093,20011005123351,2001_20011005123351_CVKK7EA4.html,no
gamestatwide.asp,2001,3KID56NTBNT6VJWNYNYZCBOJYRBDSYRU,BS21001,20011005142001,2001_20011005142001_3KID56NT.html,no
gamestatwide.asp,2001,NZDHLQBOILAMUOLT2L4YOVAZPXMR5P4F,BS21304,20011020072326,2001_20011020072326_NZDHLQBO.html,no
gamestatwide.asp,2001,VV34PXBTDZ3Y5B3TDS6TRK2ZRGIOGNFX,BS21303,20011020072803,2001_20011020072803_VV34PXBT.html,no
gamestatwide.asp,2001,NPA5F5Q7WU2L6KJTOF52RCAA3IQDVYQX,BS21305,20011020073637,2001_20011020073637_NPA5F5Q7.html,no
gamestatwide.asp,2001,APZJ34YR64OYEART7C4IXGDB4TY2PLOC,BS21307,20011020074608,2001_20011020074608_APZJ34YR.html,no
gamestatwide.asp,2001,GKDE34EYOS5GPOKXLDXJ2ZHK2TOFVV7O,BS21308,20011020074738,2001_20011020074738_GKDE34EY.html,no
gamestatwide.asp,2001,LE4U4GOYQBVYUSDWYNTAQGRQMONSQILX,BS21309,20011020100200,2001_20011020100200_LE4U4GOY.html,no
gamestatwide.asp,2001,I66PENTVVU2DYIT2PTPJR5ONHUVPT5HZ,BS21310,20011020101511,2001_20011020101511_I66PENTV.html,no
gamestatwide.asp,2001,EKWHJ2L2SCAICD2YNLHMYEV7CVQ3NJ5C,BS21311,20011020102052,2001_20011020102052_EKWHJ2L2.html,no
gamestatwide.asp,2001,KGVO4HLJ34EAVZIBBMP3BBMDYRSAGDHP,BS21312,20011020102732,2001_20011020102732_KGVO4HLJ.html,no
gamestatwide.asp,2001,DAQT7VUQ2AT4J63VLGIUHPRJLE33OLME,BS21196,20011101174305,2001_20011101174305_DAQT7VUQ.html,no
gamestatwide.asp,2001,H5CSYMSSYWBKFJYGT3IIVO5CF4E3ST4P,BS21125,20011101174916,2001_20011101174916_H5CSYMSS.html,no
gamestatwide.asp,2001,WZAXMXK6KDXUWMJR7V67B4GNO3DCUVHD,BS21204,20011101175700,2001_20011101175700_WZAXMXK6.html,no
gamestatwide.asp,2001,N4GME6AWCJ6BG57UWGVQ33IGGHL4FMZA,BS21312,20011101175905,2001_20011101175905_N4GME6AW.html,no
gamestatwide.asp,2001,GF32NXVKDVZLWSJII6YKMINC6NV2Z6EN,BS21310,20011101180100,2001_20011101180100_GF32NXVK.html,no
gamestatwide.asp,2001,6VUZ5E4CWJYKY3VFDFPXOPT5BNOVOZ3A,BS21308,20011101180253,2001_20011101180253_6VUZ5E4C.html,no
gamestatwide.asp,2001,ZHUELKLZSZTNVPYFSZD662RQZNERKKJ4,BS21208,20011101180354,2001_20011101180354_ZHUELKLZ.html,no
gamestatwide.asp,2001,PUJIDDHDHE6EPDNVFMIKWOLD6KUUTABL,BS21135,20011101180510,2001_20011101180510_PUJIDDHD.html,no
gamestatwide.asp,2001,2RQUHY5NVODGC2GHW6YIZ3KIQZPAFWJS,BS21212,20011101181030,2001_20011101181030_2RQUHY5N.html,no
gamestatwide.asp,2001,QWW7LBJP2LXWVM362MEYTXEWZBMFKERX,BS21152,20011101181536,2001_20011101181536_QWW7LBJP.html,no
gamestatwide.asp,2001,RXLPNJHNOMFMTFHZHUO3GD6DO3T3LFRE,BS21220,20011101181706,2001_20011101181706_RXLPNJHN.html,no
gamestatwide.asp,2001,WFWCBT3RRJGLHXYRNCN3WYADZJIVMQWR,BS21400,20011101181733,2001_20011101181733_WFWCBT3R.html,no
gamestatwide.asp,2001,MHYZXG65ZWOV4MXC3OQJZMYGBJUH6UVX,BS21165,20011101181818,2001_20011101181818_MHYZXG65.html,no
gamestatwide.asp,2001,KX6X63Q7LQIAVW4GEHWER27QHLQMQ5DQ,BS21155,20011101181850,2001_20011101181850_KX6X63Q7.html,no
gamestatwide.asp,2001,YNZ26XZLSDENYH5Z7SR6YVC2BA7QOXSN,BS21216,20011101181954,2001_20011101181954_YNZ26XZL.html,no
gamestatwide.asp,2001,3ZK3WKIHRGJXHVOMUKN2XNMTJDJ2ZZWL,BS21401,20011101182246,2001_20011101182246_3ZK3WKIH.html,no
gamestatwide.asp,2001,I2V3QHD6TUJETLSVHVKCTNNSSRZ2HY7M,BS21402,20011101182315,2001_20011101182315_I2V3QHD6.html,no
gamestatwide.asp,2001,D6YG5EKSPK2TL76R72GE7DY6WUAROJMM,BS21403,20011101182419,2001_20011101182419_D6YG5EKS.html,no
gamestatwide.asp,2001,MYHJWOXR35WWJKJPWLULM5USLP554VLD,BS21224,20011101182914,2001_20011101182914_MYHJWOXR.html,no
gamestatwide.asp,2001,MDD4Z5RWJRMWWCGQSQWAGWHUWO6BFNAA,BS21169,20011101182923,2001_20011101182923_MDD4Z5RW.html,no
gamestatwide.asp,2001,SCBQCC243NHOGRJG2QPGZFMFS2DOD67K,BS21232,20011101182959,2001_20011101182959_SCBQCC24.html,no
gamestatwide.asp,2001,UCIFTGU7KAGVZAABOEEM7IP6DV4DXP5T,BS21176,20011101183536,2001_20011101183536_UCIFTGU7.html,no
gamestatwide.asp,2001,57Z3QP26GA7EZ5UVEK2TZC2ENZIAPD24,BS21188,20011101183537,2001_20011101183537_57Z3QP26.html,no
gamestatwide.asp,2001,7M3TXDOP4IAUMUCKGCCU74UHZEVSNKUP,BS21103,20011101183604,2001_20011101183604_7M3TXDOP.html,no
gamestatwide.asp,2001,P2XFDK3UXH3LI4MPZXF5YX2ACNU3SKA4,BS21184,20011101183731,2001_20011101183731_P2XFDK3U.html,no
gamestatwide.asp,2001,GZGHDQPJVM77CD75NSPCIC2R57DD5E6L,BS21236,20011101183808,2001_20011101183808_GZGHDQPJ.html,no
gamestatwide.asp,2001,GP2QKQBK5U3BBBUPM66S3CXMACJUIJVK,BS21304,20011101184326,2001_20011101184326_GP2QKQBK.html,no
gamestatwide.asp,2001,CKTX36MTV4XS7EJWNENFIJKGX7J53PQU,BS21108,20011101184531,2001_20011101184531_CKTX36MT.html,no
gamestatwide.asp,2001,MURICO4AMLPQB7RO6ERB7AI6ISZVUXCP,BS21115,20011101184707,2001_20011101184707_MURICO4A.html,no
gamestatwide.asp,2001,6UEEGVK7BIU6TALWGMQRIQ6BH6PZCQW3,BS21192,20011101184719,2001_20011101184719_6UEEGVK7.html,no
gamestatwide.asp,2001,6K7EIC3CGA74EFRZZ23VJF24E4UEZ224,BS21030,20011111211052,2001_20011111211052_6K7EIC3C.html,no
gamestatwide.asp,2001,EZIB72JKBNDEEQWEXSRAZL2OELN7ZMBH,BS21010,20011111211650,2001_20011111211650_EZIB72JK.html,no
gamestatwide.asp,2001,IV73SOSSHWLB4LDRI3QFGIVJ5JZC2HX4,BS21012,20011111212851,2001_20011111212851_IV73SOSS.html,no
gamestatwide.asp,2001,5NLVT6ZWIAUECZT3ACFCBF4QYPBW2I4Q,BS21013,20011111213347,2001_20011111213347_5NLVT6ZW.html,no
gamestatwide.asp,2001,FT42IGQ6SPSRVFVF5QF2UINNE2DT6YE5,BS21022,20011111213541,2001_20011111213541_FT42IGQ6.html,no
gamestatwide.asp,2001,GGHY2YAYSKYTM557CHLMZ2IB2TYHJJYM,BS21002,20011111213643,2001_20011111213643_GGHY2YAY.html,no
gamestatwide.asp,2001,72PWQDVEL5XPKB3RNKLX2OGSUEOSOUJ3,BS21003,20011111213858,2001_20011111213858_72PWQDVE.html,no
gamestatwide.asp,2001,WIRZY2NEDHEIGNJURJZPE5EKQMQEPLXD,BS21015,20011111214704,2001_20011111214704_WIRZY2NE.html,no
gamestatwide.asp,2001,WJNT5EQGVQW6EWWXKHSBK4YC4E4FGHVZ,BS21034,20011111215250,2001_20011111215250_WJNT5EQG.html,no
gamestatwide.asp,2001,S2S4PQF4VMHQ2HRHJPAVRUWDL2SXQR6A,BS21016,20011111215632,2001_20011111215632_S2S4PQF4.html,no
gamestatwide.asp,2001,PAJ5Y7XICMY4OPHTHURTQZ3CYZBMMBIW,BS21007,20011111220100,2001_20011111220100_PAJ5Y7XI.html,no
gamestatwide.asp,2001,XPSMCVDMQONVQ4CW64WPOH6SU3M47WU5,BS21028,20011111221259,2001_20011111221259_XPSMCVDM.html,no
gamestatwide.asp,2001,3QAIGHH3APL2TTYIGAWMX5IGUELFYRG6,BS21008,20011111222028,2001_20011111222028_3QAIGHH3.html,no
gamestatwide.asp,2001,2CZU6ESTSTZ2LLDC5LCRFD66SLTYC23T,BS21046,20011120224804,2001_20011120224804_2CZU6EST.html,no
gamestatwide.asp,2001,OSLNJCAJ6IHDAQF552RS7N3PM4JL5YX4,BS21035,20011120224953,2001_20011120224953_OSLNJCAJ.html,no
gamestatwide.asp,2001,P5ZEW3FFLIF2FPDXOLTJOOFPIQONTMJG,BS21041,20011120231733,2001_20011120231733_P5ZEW3FF.html,no
gamestatwide.asp,2001,PTGBR6357YLFBMZ2APUDX3M63ALNS3UD,BS21082,20011125213226,2001_20011125213226_PTGBR635.html,no
gamestatwide.asp,2001,YAJH2VT3RVLCDBGNGYGWKHKS7KTSRK2L,BS21087,20011125213848,2001_20011125213848_YAJH2VT3.html,no
gamestatwide.asp,2001,QV5ZVCNH67TBQR6Z5N36ZQZ6DUSGCGH3,BS21100,20011125214139,2001_20011125214139_QV5ZVCNH.html,no
gamestatwide.asp,2001,2WAB4FUCYYS2DALY3V4MFBYQYO54MMMT,BS21006,20011125215016,2001_20011125215016_2WAB4FUC.html,no
gamestatwide.asp,2001,OW4MKHB6NSJ3NKQOW6RY5EKSMDVTRUO5,BS21019,20011125215624,2001_20011125215624_OW4MKHB6.html,no
gamestatwide.asp,2001,7YSCTF3YA5LVPUGXR2B27NTUCBCXKYU2,BS21105,20011125220055,2001_20011125220055_7YSCTF3Y.html,no
gamestatwide.asp,2001,4HPQO5DC6QPBH7OXVKTK2NXABG3GFWAZ,BS21111,20011125220603,2001_20011125220603_4HPQO5DC.html,no
gamestatwide.asp,2001,GH25VDZPKML6NZRFYV2HYGM7R6LLI5DD,BS21032,20011125221949,2001_20011125221949_GH25VDZP.html,no
gamestatwide.asp,2001,JBWXSX2D52KE476LD4BJGSHEUIILJMET,BS21134,20011126000503,2001_20011126000503_JBWXSX2D.html,no
gamestatwide.asp,2001,ZMRAVD66UBZS5Z73ECSMTIWMDLJIEPWH,BS21142,20011126001118,2001_20011126001118_ZMRAVD66.html,no
gamestatwide.asp,2001,UV2VTLP6SZT3HMKQ52HGTQ3HK6UNCKHT,BS21145,20011126002101,2001_20011126002101_UV2VTLP6.html,no
gamestatwide.asp,2001,XQWBQCKXA2Y26U43QD4XR33AXRAMLKQ5,BS21072,20011126003749,2001_20011126003749_XQWBQCKX.html,no
gamestatwide.asp,2001,LFZWZ6YBV7GZ6T5NEBZTYPX6PQGERQAV,BS21306,20011201085750,2001_20011201085750_LFZWZ6YB.html,no
gamestatwide.asp,2001,KZEELPNPANNIRSAGTHFRAJ5MFCPMEH7Q,BS21309,20011201121839,2001_20011201121839_KZEELPNP.html,no
gamestatwide.asp,2001,QT5S2ALGQXIYSBYPWOZRELQGVXHYBSNF,BS21209,20011201122655,2001_20011201122655_QT5S2ALG.html,no
gamestatwide.asp,2001,4TOXTT5JJ5SJR24N2C65N5WKFA6OEJEK,BS21213,20011201123503,2001_20011201123503_4TOXTT5J.html,no
gamestatwide.asp,2001,RANBXUZIJSMUETDEAJMUEWA22QPM2CK4,BS21311,20011201123614,2001_20011201123614_RANBXUZI.html,no
gamestatwide.asp,2001,2N7C2BZK2KS7CGPHB3J2AK3WHACCJ2J2,BS21160,20011201124558,2001_20011201124558_2N7C2BZK.html,no
gamestatwide.asp,2001,6P3KDWH2D7G4PHTN4VYUXL6XZOU2F6SH,BS21167,20011201125437,2001_20011201125437_6P3KDWH2.html,no
gamestatwide.asp,2001,WWPIV2GNKNB6NAPVC56BSQETBL3OG73D,BS21225,20011201130428,2001_20011201130428_WWPIV2GN.html,no
gamestatwide.asp,2001,APMBJJE7DW5IJQSI2HG2AGJBTB4K57PI,BS21171,20011201130642,2001_20011201130642_APMBJJE7.html,no
gamestatwide.asp,2001,EY6MEXODAXDBDQRNFQUWPEZ7FLJKUQ4O,BS21185,20011201131532,2001_20011201131532_EY6MEXOD.html,no
gamestatwide.asp,2001,H2PBKF2HV4DKYSCJIHHH2MWAQZUQDAA4,BS21229,20011201132404,2001_20011201132404_H2PBKF2H.html,no
gamestatwide.asp,2001,N25LON7MV3TE2Y46S4RKLADMJVXQLW5Q,BS21189,20011201132448,2001_20011201132448_N25LON7M.html,no
gamestatwide.asp,2001,TUVPL2ISR6CHCDH3YM4XRH4UCLU2HB4B,BS21237,20011201133020,2001_20011201133020_TUVPL2IS.html,no
gamestatwide.asp,2001,QLSPHOW6BBMJ27XCOEISACN4J26ECW5I,BS21193,20011201133900,2001_20011201133900_QLSPHOW6.html,no
gamestatwide.asp,2001,RZICB3Z2WX3PD4Z4DNLLDW7CVSC2VB5J,BS21301,20011201134040,2001_20011201134040_RZICB3Z2.html,no
gamestatwide.asp,2001,MTUEIKBRNIX5CCKYXAXOHXMPHUEYSOQE,BS21300,20011212155923,2001_20011212155923_MTUEIKBR.html,no
gamestatwide.asp,2001,CWUBADHPC2SCSFIJQYB33V7OLGV67MG6,BS21011,20011218001103,2001_20011218001103_CWUBADHP.html,no
gamestatwide.asp,2001,WYVG5CLFP5AFCA6SW2K3MZP3FUWAT3FZ,BS21027,20011218001850,2001_20011218001850_WYVG5CLF.html,no
gamestatwide.asp,2001,R7FD5LIXLWAZFKIPPVTMO3TZ4DFZNMUX,BS21113,20011223134006,2001_20011223134006_R7FD5LIX.html,no
gamestatwide.asp,2001,5CTS6XQZRYT24N2XVHUVV57VJJCRBZSH,BS21128,20011223134834,2001_20011223134834_5CTS6XQZ.html,no
gamestatwide.asp,2001,ECMTCBBEBXNYS4AW4CQBAIB467J3KS3I,BS21137,20011223135524,2001_20011223135524_ECMTCBBE.html,no
gamestatwide.asp,2001,NIL4FUJIH327IJJFN35TM73BFBZDYXDB,BS21139,20011223140833,2001_20011223140833_NIL4FUJI.html,no
gamestatwide.asp,2001,SEPZ5CXISGINUCHZS36FIXOBWM33M65J,BS21148,20011223142231,2001_20011223142231_SEPZ5CXI.html,no
gamestatwide.asp,2001,CKOLYOV5H2WRGQM23YCB5UPQZSZGDVCD,BS21157,20011223144456,2001_20011223144456_CKOLYOV5.html,no
gamestatwide.asp,2001,KNXKOBM7FDUJB3C3HE6HENFHAD2QDRRQ,BS21190,20011223150631,2001_20011223150631_KNXKOBM7.html,no
gamestatwide.asp,2001,ACHUJGT6MDPT7OPCRGY22QTYXCYINDYR,BS21194,20011223152022,2001_20011223152022_ACHUJGT6.html,no
gamestatwide.asp,2001,O4U47DPWGFUC5QVLRGSHLI5CC65YXJSS,BS21043,20011223153051,2001_20011223153051_O4U47DPW.html,no
gamestatwide.asp,2001,YMVHVBSPXZ3CVXT5745AIJRLZAWURCSX,BS21197,20011223153255,2001_20011223153255_YMVHVBSP.html,no
gamestatwide.asp,2001,UOT3LWFRR46NPXVUGF36XNKRXEWAFBPD,BS21048,20011223155113,2001_20011223155113_UOT3LWFR.html,no
gamestatwide.asp,2001,BVET76HVVPQUZ7JHSJLRAPRO3FPX4WUD,BS21072,20011223160824,2001_20011223160824_BVET76HV.html,no
gamestatwide.asp,2001,7OBXZBUYFGMNXAYUX42ZYTX3PXD64YHF,BS21210,20011223160921,2001_20011223160921_7OBXZBUY.html,no
gamestatwide.asp,2001,EPDB3QINWMS7ZOHPDDSMDSEUHMAY3N67,BS21076,20011223162049,2001_20011223162049_EPDB3QIN.html,no
gamestatwide.asp,2001,5IRFQJALTGNO6HDEWXEATKPP7LUHV54L,BS21095,20011223163438,2001_20011223163438_5IRFQJAL.html,no
gamestatwide.asp,2001,LFBJRFIBBOR7QJTZ4A7WIL7GVVZFFLRN,BS21076,20011224142830,2001_20011224142830_LFBJRFIB.html,no
gamestatwide.asp,2001,HP37XUV35HUOPRE75MKEF7UPICWCX5WO,BS21085,20011224142921,2001_20011224142921_HP37XUV3.html,no
gamestatwide.asp,2001,VSGHH5565BBJDBQU63JJLSXS6W56CUWW,BS21091,20011224143334,2001_20011224143334_VSGHH556.html,no
gamestatwide.asp,2001,QNQSZCQVWJA7CJZM6BUDQCSSOZQC6SEF,BS21011,20011224143551,2001_20011224143551_QNQSZCQV.html,no
gamestatwide.asp,2001,Z7ELXYFKFY2C5IKD3QKO3J5CJMX5E6PM,BS21027,20011224143831,2001_20011224143831_Z7ELXYFK.html,no
gamestatwide.asp,2001,UOIJU5VV3MMVOTBJEFUYCXIJG2BHGCTO,BS21023,20011224144317,2001_20011224144317_UOIJU5VV.html,no
gamestatwide.asp,2001,YSITNMTDJJQYOPM57U7P4BA3FSD4423G,BS21095,20011224144642,2001_20011224144642_YSITNMTD.html,no
gamestatwide.asp,2001,766AKF7DS6ULD5TCFLJDAOBSJB4FIMK4,BS21109,20011224144727,2001_20011224144727_766AKF7D.html,no
gamestatwide.asp,2001,NNUZA2Z67BTELIU7KJTCOMNILSBE5QYD,BS21048,20011224144744,2001_20011224144744_NNUZA2Z6.html,no
gamestatwide.asp,2001,45XYTBDQLGQHJP7FEXJDIFEEIZIWPJA5,BS21052,20011224145000,2001_20011224145000_45XYTBDQ.html,no
gamestatwide.asp,2001,KYIJMRKBKTSTXJPAHGNTCM5CDS4BEBVV,BS21043,20011224145023,2001_20011224145023_KYIJMRKB.html,no
gamestatwide.asp,2001,35EVC32KOQBSZ7FQ5DGABEAQ5BMYOKFK,BS21061,20011224150001,2001_20011224150001_35EVC32K.html,no
gamestatwide.asp,2001,F6R66U6N6FOPWC5CGEQWRZDYUM7WOMYQ,BS21005,20011224150148,2001_20011224150148_F6R66U6N.html,no
gamestatwide.asp,2001,O2N5VTQEQHB66GX6LIM5SHVPCV5BTUBY,BS21238,20011224200933,2001_20011224200933_O2N5VTQE.html,no
gamestatwide.asp,2001,6WSJJE7MOVSYS3FUFXIT6LQI3SUHMU2I,BS21173,20011224201540,2001_20011224201540_6WSJJE7M.html,no
gamestatwide.asp,2001,Y4O43HD62NM32U6LQWHSXJEFDYOZBAAJ,BS21190,20011224202442,2001_20011224202442_Y4O43HD6.html,no
gamestatwide.asp,2001,PDRKBBDKNWD4AQLVUXKAUAGBN2E4ZCQP,BS21121,20011224204130,2001_20011224204130_PDRKBBDK.html,no
gamestatwide.asp,2001,3SFOZF4ZMCUOEMRDBU32L2RARTD26EPG,BS21128,20011224204721,2001_20011224204721_3SFOZF4Z.html,no
gamestatwide.asp,2001,GWD52MA7LHVCEPABJUUKMRO7OKFONFDQ,BS21137,20011224204813,2001_20011224204813_GWD52MA7.html,no
gamestatwide.asp,2001,TOQUYFJC4WVJZYBPIXCI3NA6LZUIIGNR,BS21205,20011224205521,2001_20011224205521_TOQUYFJC.html,no
gamestatwide.asp,2001,NNCXAEKJ2E2THNKICFYEB65UJN5F5HOH,BS21148,20011224210305,2001_20011224210305_NNCXAEKJ.html,no
gamestatwide.asp,2001,C5R5CUXAE7G3VGAYUNUNWN4HQSYD5EZY,BS21151,20011224210909,2001_20011224210909_C5R5CUXA.html,no
gamestatwide.asp,2001,K5IKOTQ642ZUZBZUGDKX3EUL74II6I62,BS21157,20011224211047,2001_20011224211047_K5IKOTQ6.html,no
gamestatwide.asp,2001,7R7GGQ2K6GPM4KUST66JATRGCF3IVKO7,BS21038,20011226004435,2001_20011226004435_7R7GGQ2K.html,no
gamestatwide.asp,2001,J5WK6Q6XNLMYMG736HGA2NDEQXKYKXRM,BS21026,20011226014037,2001_20011226014037_J5WK6Q6X.html,no
gamestatwide.asp,2001,PYXPQEILYYCCCXYHNYJHN2SZZQ33RLHI,BS21036,20011226014704,2001_20011226014704_PYXPQEIL.html,no
gamestatwide.asp,2001,HKCOSG2ZTBKCR3WRXQ2JMAWKRH2VK5XM,BS21009,20011226135044,2001_20011226135044_HKCOSG2Z.html,no
gamestatwide.asp,2001,4Q5T4GOHFF4JLIXMOVV3KEYDUCDRPYVV,BS21014,20011226142227,2001_20011226142227_4Q5T4GOH.html,no
gamestatwide.asp,2001,X57WRTOGXVQAQFZWIKJ4EEQLDRPVXWP5,BS21017,20011226143620,2001_20011226143620_X57WRTOG.html,no
gamestatwide.asp,2001,4M7GZLOIL6XD2OJEPQSVYUHKP4Q4PUDZ,BS21049,20011226221131,2001_20011226221131_4M7GZLOI.html,no
gamestatwide.asp,2001,PR5OGCGBM2HLTFTXIQ6AOB4UOHD7WXYE,BS21053,20011226224109,2001_20011226224109_PR5OGCGB.html,no
gamestatwide.asp,2001,3A2ZQQ4A756PPZDOWJIJNX3IQT4WBUMZ,BS21044,20011226224930,2001_20011226224930_3A2ZQQ4A.html,no
gamestatwide.asp,2001,VMQWRNOG54DLK2LGFXWI7G47EE53RBE4,BS21047,20011226230043,2001_20011226230043_VMQWRNOG.html,no
