script,original_url,timestamp,digest,query,local_file
campeonatos.asp,http://bsnpr.com:80/campeonatos.asp?t=5,20010804034710,M2X6K2Z7ONSXAHLPXP6HNLILHDG3M27V,t=5,20010711231919_M2X6K2Z7.html
campeonatos.asp,http://www.bsnpr.com:80/campeonatos.asp?t=5,20011126002810,M2X6K2Z7ONSXAHLPXP6HNLILHDG3M27V,t=5,20010711231919_M2X6K2Z7.html
campeonatos.asp,http://www.bsnpr.com:80/campeonatos.asp?t=5,20020113103700,M2X6K2Z7ONSXAHLPXP6HNLILHDG3M27V,t=5,20010711231919_M2X6K2Z7.html
campeonatos.asp,http://www.bsnpr.com:80/campeonatos.asp?t=5,20020202014840,M2X6K2Z7ONSXAHLPXP6HNLILHDG3M27V,t=5,20010711231919_M2X6K2Z7.html
campeonatos.asp,https://www.bsnpr.com/campeonatos.asp?t=5,20210211023459,NHWEGKTJPVVW2TTC52OHC6ORJMSVXT3F,t=5,20210211023459_NHWEGKTJ.html
campeonatos.asp,http://www.bsnpr.com:80/campeonatos.asp,20040605021551,OYWRN7RF5NNNZUSNLJBQVFLTXT6HE46V,,20040605021551_OYWRN7RF.html
campeonatos.asp,http://www.bsnpr.com:80/campeonatos.asp,20041204235150,SNJU52NNIRYZMKGIICBBX5LOJUYRSMNK,,20041204235150_SNJU52NN.html
campeonatos.asp,https://www.bsnpr.com/campeonatos.asp,20210211054614,V6LSVE4KOYRKU4Y7G4SM45E3L272KV3D,,20210211054614_V6LSVE4K.html
campeonatos.asp,http://www.bsnpr.com:80/campeonatos.asp?t=5,20020421032323,WB473TNCHCVW3YP5JOIKS3JF6STAEHVT,t=5,20020421032323_WB473TNC.html
campeonatos.asp,http://www.bsnpr.com:80/campeonatos.asp,20040803082657,ZJHQMC4QEDZUQHZ54OG6RY76U2KVBIFY,,20040803082657_ZJHQMC4Q.html
campeonatos.asp,https://www.bsnpr.com/campeonatos.asp,20210211033427,ZS6HU45DLEFRTBTRMRSF32TPEHRMNUT4,,20210211033427_ZS6HU45D.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=4,20020703143927,23Q5ELOL5NMSDCKRKAJ23ZONE4LP3M53,t=BA++++++++&serie=4,20020703143927_23Q5ELOL.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CO,20020620183455,2F2CVCSIT4MGVKOWAP66RJT23SF7AANO,t=CO,20020620183455_2F2CVCSI.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=BA&serie=2,20030425232604,2IXM7GYUXVTWDA3HPGKDIYXZJKQAMDAR,t=BA&serie=2,20030425232604_2IXM7GYU.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SA,20040214051628,2PVHB5ZAJVSW2VKTII3LEZDESNJOBWUI,t=SA,20040214051628_2PVHB5ZA.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=GU++++++++&serie=1,20010804061544,2QQYZOQOO7Z7QFWVMRDYTAK3NOVFJUB6,t=GU++++++++&serie=1,20010804061544_2QQYZOQO.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=QU&serie=2,20020816081956,2WIKWCVM6FMASCEZA6HGP7CC6T7DHU3G,t=QU&serie=2,20020816081956_2WIKWCVM.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=QU&serie=2,20021019224924,2WIKWCVM6FMASCEZA6HGP7CC6T7DHU3G,t=QU&serie=2,20020816081956_2WIKWCVM.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,20020511191922,2ZD3PA67CSTWT73AHG6QCTWIZHMMEJHC,t=QU++++++++&serie=1,20020511191922_2ZD3PA67.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,20020612133615,2ZNLMCKBGLCUPKBH5RY2DRYXGFJ3VHMK,t=CN&serie=1,20020612133615_2ZNLMCKB.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=2,20021019230518,35622VGYEPXS5TLHQBA5IAGSIBFCYH6P,t=CA&serie=2,20021019230518_35622VGY.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=2,20030219042109,35622VGYEPXS5TLHQBA5IAGSIBFCYH6P,t=CA&serie=2,20021019230518_35622VGY.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=SA++++++++&serie=3,20030511104537,36ALSNKWS5IGI7LYZ2676LWRO6QMETQB,t=SA++++++++&serie=3,20030511104537_36ALSNKW.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SA++++++++&serie=2,20020703150445,3ITTQ4VAOBO3R4H4WNELYTPNCOZPNGHJ,t=SA++++++++&serie=2,20020703150445_3ITTQ4VA.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,20020508185049,3MFRHYK7U4WXKWG2QHJNZKS5CPNL7N23,t=CN&serie=1,20020508185049_3MFRHYK7.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=QU&serie=2,20030425231646,3NBVBKLF7HRB6S7T2CGR53TAYHZZCUWW,t=QU&serie=2,20030425231646_3NBVBKLF.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=AR&serie=2,20030219041909,3PSHHL3UD4ZGNPS3LQNXLNDWTMGKRUBM,t=AR&serie=2,20030219041909_3PSHHL3U.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SG++++++++&serie=1,20011124120913,3ZTJZGPNRCIQ4WMSZCHUJYSAZHLBFZIH,t=SG++++++++&serie=1,20011124120913_3ZTJZGPN.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SG++++++++&serie=1,20011226134546,3ZTJZGPNRCIQ4WMSZCHUJYSAZHLBFZIH,t=SG++++++++&serie=1,20011124120913_3ZTJZGPN.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=2,20020703150348,426Z7NXQZUJDE5Z2MVB3YFOJJHWIIAXJ,t=QU++++++++&serie=2,20020703150348_426Z7NXQ.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=AI++++++++&serie=2,20011123065239,4573DWYUUAGRJLO3P535PMCX3PV4BD5K,t=AI++++++++&serie=2,20011123065239_4573DWYU.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=AI++++++++&serie=2,20011225183837,4573DWYUUAGRJLO3P535PMCX3PV4BD5K,t=AI++++++++&serie=2,20011123065239_4573DWYU.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SA++++++++&serie=3,20020703151254,4D5KKI6XHZ367LOBB3FVANJ3T7CWIR3R,t=SA++++++++&serie=3,20020703151254_4D5KKI6X.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=IS,20030811132646,4MZNUFTICPGR7S6SOBN77R4X257WVRUS,t=IS,20030811132646_4MZNUFTI.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=IS&serie=1,20031011144618,4MZNUFTICPGR7S6SOBN77R4X257WVRUS,t=IS&serie=1,20030811132646_4MZNUFTI.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=PO++++++++&serie=1,20020703145821,54LTCBSV6AU62FVTUYFOAN55ZQUUMISR,t=PO++++++++&serie=1,20020703145821_54LTCBSV.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=SG++++++++&serie=3,20030511103445,5ABAEGR5L5LLHIX5XVT37KYOO2NN5RPZ,t=SG++++++++&serie=3,20030511103445_5ABAEGR5.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,20030622014104,5HHEKIQPZWB3TQAIW2XWOV2N4WOVG43L,t=CY&serie=1,20030622014104_5HHEKIQP.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=CA,20021102151459,5L62XK7L37OEWYIF5EVLB6MPUMC6C7CX,t=CA,20021102151459_5L62XK7L.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=,20021109113917,5L62XK7L37OEWYIF5EVLB6MPUMC6C7CX,t=CA&serie=,20021102151459_5L62XK7L.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CA,20021218215724,5L62XK7L37OEWYIF5EVLB6MPUMC6C7CX,t=CA,20021102151459_5L62XK7L.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CA,20030218182106,5L62XK7L37OEWYIF5EVLB6MPUMC6C7CX,t=CA,20021102151459_5L62XK7L.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,20030219041317,5L62XK7L37OEWYIF5EVLB6MPUMC6C7CX,t=CA&serie=1,20021102151459_5L62XK7L.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SG++++++++&serie=3,20020703152126,5MOU4GFSUY4YZETPTZ3IHCQEAZM4CNI4,t=SG++++++++&serie=3,20020703152126_5MOU4GFS.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=CN&serie=1,20030610093628,5QIKQVI3I5B2IKBW5CPXYWZHYUKHONCP,t=CN&serie=1,20030610093628_5QIKQVI3.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,20020612180922,5VCBTCDMZL232G4ORO422T5GQ2VPKZO2,t=CY&serie=1,20020612180922_5VCBTCDM.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=MA++++++++&serie=1,20021019230649,5VRO4C7ZA7ITCGONDCHJZLKAMVME4UJL,t=MA++++++++&serie=1,20021019230649_5VRO4C7Z.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=IS&serie=,20021109112732,63GPR7YVAC56LKQPBDE76XNJZPZYVRK2,t=IS&serie=,20021109112732_63GPR7YV.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=IS&serie=1,20021224120825,63GPR7YVAC56LKQPBDE76XNJZPZYVRK2,t=IS&serie=1,20021109112732_63GPR7YV.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=IS,20030218184854,63GPR7YVAC56LKQPBDE76XNJZPZYVRK2,t=IS,20021109112732_63GPR7YV.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=IS&serie=1,20030224054300,63GPR7YVAC56LKQPBDE76XNJZPZYVRK2,t=IS&serie=1,20021109112732_63GPR7YV.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=AR++++++++&serie=1,20021019231405,65MLSHELSCSUEXKFGGZOVRUN2O4F6VWR,t=AR++++++++&serie=1,20021019231405_65MLSHEL.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SG++++++++&serie=2,20020511191630,6D3SN7AE3U2KKOT7YNJJQZACD2RV3S6R,t=SG++++++++&serie=2,20020511191630_6D3SN7AE.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=PO&serie=1,20030811134322,6GZBPAWBB4VM4YBAYD4LPP3GP3V6BXEO,t=PO&serie=1,20030811134322_6GZBPAWB.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=PO,20030811134446,6GZBPAWBB4VM4YBAYD4LPP3GP3V6BXEO,t=PO,20030811134322_6GZBPAWB.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=PO&serie=1,20031011145624,6GZBPAWBB4VM4YBAYD4LPP3GP3V6BXEO,t=PO&serie=1,20030811134322_6GZBPAWB.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=PO,20031101192932,6GZBPAWBB4VM4YBAYD4LPP3GP3V6BXEO,t=PO,20030811134322_6GZBPAWB.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=PO&serie=1,20031205092217,6GZBPAWBB4VM4YBAYD4LPP3GP3V6BXEO,t=PO&serie=1,20030811134322_6GZBPAWB.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SG&serie=1,20030621183507,6MACR4HJ7KFCLZPUROTMAW3UBJWEM6SW,t=SG&serie=1,20030621183507_6MACR4HJ.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=PO++++++++&serie=1,20030511104235,6T2UIZAT5BFUJ2BK4QBP7AOMM2DLSWEG,t=PO++++++++&serie=1,20030511104235_6T2UIZAT.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,20020508185120,6ZIOLZL2JP6P44N57B6AHTHR3V3NACR2,t=CA&serie=1,20020508185120_6ZIOLZL2.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SG&serie=2,20021019231558,7I3YQXJ5726WAUWPGBPYQTYWSEYZXOB4,t=SG&serie=2,20021019231558_7I3YQXJ5.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SG&serie=2,20030224054804,7I3YQXJ5726WAUWPGBPYQTYWSEYZXOB4,t=SG&serie=2,20021019231558_7I3YQXJ5.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=IS++++++++&serie=1,20011226011910,7IS6JAOU7QVQMAPUQ54L3VTAA6AZG46I,t=IS++++++++&serie=1,20011226011910_7IS6JAOU.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=IS&serie=1,20031204030634,7MQSE3CJQXLYGN6VO3RX7ZTCRKVAYWCU,t=IS&serie=1,20031204030634_7MQSE3CJ.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=IS&amp,20040104180550,7MQSE3CJQXLYGN6VO3RX7ZTCRKVAYWCU,t=IS&amp,20031204030634_7MQSE3CJ.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=IS,20040214130529,7MQSE3CJQXLYGN6VO3RX7ZTCRKVAYWCU,t=IS,20031204030634_7MQSE3CJ.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=PO++++++++&serie=3,20011124123848,7MR7MCDRID76544HQ6DE5OZBCDG7HW5Q,t=PO++++++++&serie=3,20011124123848_7MR7MCDR.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=,20021109113019,7ODH4VAWPJMV4AHLW5ZGKL55S4HWWR63,t=CY&serie=,20021109113019_7ODH4VAW.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CY,20030219042735,7ODH4VAWPJMV4AHLW5ZGKL55S4HWWR63,t=CY,20021109113019_7ODH4VAW.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SA,20020607180543,7TMN3A4SDNCGFZO2K3DOPLATHN57LB2W,t=SA,20020607180543_7TMN3A4S.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,20020508190144,7UUKHX74IOYZJSZXSXBPRGKSMOJ4Y6NE,t=MO&serie=1,20020508190144_7UUKHX74.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=PO,20030626223308,7WIMWM6GIAHHXABFXMFYRBUQVHGAVWRW,t=PO,20030626223308_7WIMWM6G.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=PO&serie=1,20020811172648,7YROTU6LKO2SRLMDZ7T5LCETL6KZG6V5,t=PO&serie=1,20020811172648_7YROTU6L.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SA,20011005063302,A6FIQDA2RSVZYG5HJZB5XXGZ3REWZBHQ,t=SA,20011005063302_A6FIQDA2.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CA++++++++&serie=2,20021019230749,ACIVN3BPU276B2RIIFMNSY3RYA7W6VZL,t=CA++++++++&serie=2,20021019230749_ACIVN3BP.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=CA++++++++&serie=2,20030127014912,ACIVN3BPU276B2RIIFMNSY3RYA7W6VZL,t=CA++++++++&serie=2,20021019230749_ACIVN3BP.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=4,20021019225803,AGQRTKAC763ICNIZXVB365EHYXA7BYRM,t=BA++++++++&serie=4,20021019225803_AGQRTKAC.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,20030511104609,AGTCDJFT5AYX2I6KEQ2P7FMXNWE6YGIG,t=BA++++++++&serie=2,20030511104609_AGTCDJFT.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=PO&serie=1,20030610162352,AOK2HTVQESUH2YO7PAVZBLS4WY6RPM5R,t=PO&serie=1,20030610162352_AOK2HTVQ.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=BA,20030421083135,APUMEOVCYOPKU2JHKWTDRU6S3DSTZFBU,t=BA,20030421083135_APUMEOVC.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=MO,20030610081322,ATDKUNBLYZCVYUPOMWP2ICJSL6LSJVKW,t=MO,20030610081322_ATDKUNBL.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,20031205085919,AXKT2L5R3VMOTWW5WNRW7CFU47UWZJMY,t=CN&serie=1,20031205085919_AXKT2L5R.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SA++++++++&serie=4,20020703150825,AY4UG3UAHEAI2U6UENS35PQPPS3SEVGQ,t=SA++++++++&serie=4,20020703150825_AY4UG3UA.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=BA,20020811181817,AYOZ62YISP4PYQ6FLPNBM53WCI34T7RI,t=BA,20020811181817_AYOZ62YI.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=BA&serie=1,20020811181937,AYOZ62YISP4PYQ6FLPNBM53WCI34T7RI,t=BA&serie=1,20020811181817_AYOZ62YI.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=3,20030127014231,B6TG3KRCVUW7UF3ELV5KFQ4NLKZUS5S2,t=BA++++++++&serie=3,20030127014231_B6TG3KRC.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SA,20030801125305,B7U5TOLKVQUFY3FZYQX24JSNU2ESZEOV,t=SA,20030801125305_B7U5TOLK.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SA&serie=1,20030811091624,B7U5TOLKVQUFY3FZYQX24JSNU2ESZEOV,t=SA&serie=1,20030801125305_B7U5TOLK.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SA&serie=1,20031011150241,B7U5TOLKVQUFY3FZYQX24JSNU2ESZEOV,t=SA&serie=1,20030801125305_B7U5TOLK.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=PO&serie=4,20020921082359,BAJAA67IDWOQYC6KJ2RN4YYJR3NQ6JVX,t=PO&serie=4,20020921082359_BAJAA67I.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=PO&serie=4,20021019231112,BAJAA67IDWOQYC6KJ2RN4YYJR3NQ6JVX,t=PO&serie=4,20020921082359_BAJAA67I.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=PO&serie=4,20021224122117,BAJAA67IDWOQYC6KJ2RN4YYJR3NQ6JVX,t=PO&serie=4,20020921082359_BAJAA67I.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CA++++++++&serie=1,20020703143934,BEIL2E45D7QJDQHGP2ADT4C5DIHIMGMB,t=CA++++++++&serie=1,20020703143934_BEIL2E45.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CO,20040214124255,BL3P6QTE5Q2LUUM2RJ4LXNCVJEII667A,t=CO,20040214124255_BL3P6QTE.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=AR++++++++&serie=1,20030511105702,BLMTXKB3FHYTGBWMFQMHKW5XTWYUHRCH,t=AR++++++++&serie=1,20030511105702_BLMTXKB3.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=CO,20030610093647,BNKYUX4RTVH7ES7R6WNQOIHY4KV5RHOL,t=CO,20030610093647_BNKYUX4R.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=PO&serie=2,20020816080848,BX63DPLYOSU6HJRBGO2ZWZ6HPMC4ONRU,t=PO&serie=2,20020816080848_BX63DPLY.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=PO&serie=2,20030224060246,BX63DPLYOSU6HJRBGO2ZWZ6HPMC4ONRU,t=PO&serie=2,20020816080848_BX63DPLY.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=2,20030127015214,BXPSNOQV2UV2VRAISUXTK4MY5YT3VTHK,t=QU++++++++&serie=2,20030127015214_BXPSNOQV.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=SA++++++++&serie=1,20030511104520,BXXWM6JF34HHBQRNFP6CKVKZQWQ675KS,t=SA++++++++&serie=1,20030511104520_BXXWM6JF.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,20020511192017,C3LJU4QFP3NH7SHSPYTRR7GUOWSAM3GO,t=MO++++++++&serie=1,20020511192017_C3LJU4QF.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=GU++++++++&serie=1,20011123065346,CBOJRLMPPE3JZZ55WTZL4NEQDXQ5LUCN,t=GU++++++++&serie=1,20011123065346_CBOJRLMP.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,20030621182803,CFVVMNAQNH23VABCJJMH2TACWV3SIZQN,t=CN&serie=1,20030621182803_CFVVMNAQ.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=BA&serie=3,20030425232529,CGR4YLXR2UZDJQY4GMJXFHKOK2QWPQ2V,t=BA&serie=3,20030425232529_CGR4YLXR.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=IS,20011226010549,CHIQIV5ER2KCTDKK6LTM7KXTLXEEHMGG,t=IS,20011226010549_CHIQIV5E.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=IS,20020225140616,CHIQIV5ER2KCTDKK6LTM7KXTLXEEHMGG,t=IS,20011226010549_CHIQIV5E.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=SA&serie=1,20030425231941,CJMFU5XVEOKMG45TFXI2KXOWZHVBSBB7,t=SA&serie=1,20030425231941_CJMFU5XV.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SA++++++++&serie=1,20011123064928,CYBZEGBO2WWXJ4FEWUWMXSKURLVSOO7S,t=SA++++++++&serie=1,20011123064928_CYBZEGBO.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=BA,20030621124404,D7O2NEYJ5X6ZE6JDC2EWUTXYHV6D5I3B,t=BA,20030621124404_D7O2NEYJ.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=PO&serie=1,20030425231339,DEBPWQJAPSFX7QSGAGKNX3GQL3MZEYZI,t=PO&serie=1,20030425231339_DEBPWQJA.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=CA,20011225183629,DL3XFRKN4TUZ7VJPDHB3VVE54KOUYFUW,t=CA,20011225183629_DL3XFRKN.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=PO,20020416153340,DMBP6HEGR5L7M7ENBMLBLHVOMXF6CJFL,t=PO,20020416153340_DMBP6HEG.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=QU&serie=1,20030801124616,DMTRASDIRPMNLYHYUTDKSRRKPWF6ZDAU,t=QU&serie=1,20030801124616_DMTRASDI.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=QU&serie=1,20031011150237,DMTRASDIRPMNLYHYUTDKSRRKPWF6ZDAU,t=QU&serie=1,20030801124616_DMTRASDI.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=QU,20031101193030,DMTRASDIRPMNLYHYUTDKSRRKPWF6ZDAU,t=QU,20030801124616_DMTRASDI.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=QU,20040214045804,DMTRASDIRPMNLYHYUTDKSRRKPWF6ZDAU,t=QU,20030801124616_DMTRASDI.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=QU&serie=1,20030610162750,DQOVMWF3V6WFGBJBNRLQDQVXSDJHTO3I,t=QU&serie=1,20030610162750_DQOVMWF3.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=SA,20021102151803,DVIQQNU65M7HM6BTXMWCCKK6FUAX3ZAY,t=SA,20021102151803_DVIQQNU6.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SA,20021218215116,DVIQQNU65M7HM6BTXMWCCKK6FUAX3ZAY,t=SA,20021102151803_DVIQQNU6.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=SA&serie=1,20021224130426,DVIQQNU65M7HM6BTXMWCCKK6FUAX3ZAY,t=SA&serie=1,20021102151803_DVIQQNU6.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=SA&serie=1,20030224051553,DVIQQNU65M7HM6BTXMWCCKK6FUAX3ZAY,t=SA&serie=1,20021102151803_DVIQQNU6.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=AR&serie=1,20020614065004,DVZ6OUCOWSB7QSRDFFGSRXEHYWYB4YSE,t=AR&serie=1,20020614065004_DVZ6OUCO.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=CY&serie=1,20030425232953,DXV4A4FTBRQ47VEDPYWZVL63C2TWAYBI,t=CY&serie=1,20030425232953_DXV4A4FT.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=BA&serie=3,20021019232014,DZPCO5UWRQPO6G56B2TMZ722ZJOUW7V5,t=BA&serie=3,20021019232014_DZPCO5UW.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=BA&serie=3,20030219042907,DZPCO5UWRQPO6G56B2TMZ722ZJOUW7V5,t=BA&serie=3,20021019232014_DZPCO5UW.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=PO++++++++&serie=3,20020703150222,ERDGJZLP7FSKTQAUBFMVP4D4YZ3RQFMX,t=PO++++++++&serie=3,20020703150222_ERDGJZLP.html
equiposstat.asp,http://bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=1,20020921014906,ERXYIIEWZJIQ5MKQWOLPIOYHFFWXC3VH,t=BA++++++++&serie=1,20020921014906_ERXYIIEW.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=1,20021019224909,ERXYIIEWZJIQ5MKQWOLPIOYHFFWXC3VH,t=BA++++++++&serie=1,20020921014906_ERXYIIEW.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=AI++++++++&serie=1,20011225183307,ESKQXCCYERSRI5DAMK6OG54JDF7ZJCCP,t=AI++++++++&serie=1,20011225183307_ESKQXCCY.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=AR,20030811130828,ETRQUGNWAUVA2NT52GODFBZGGZXXA3UX,t=AR,20030811130828_ETRQUGNW.html
equiposstat.asp,http://www.bsnpr.com:80/equiposstat.asp?t=AR&serie=1,20030811131214,ETRQUGNWAUVA2NT52GODFBZGGZXXA3UX,t=AR&serie=1,20030811130828_ETRQUGNW.html
