script,timestamp,digest,r,cuarto,capture_year,original_url
pogamestat.asp,20100302040155,ZSGKRBW5M2TAZ2RNQDVOGTLWZDO2REJQ,BS20091037,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091037
pogamestat.asp,20100302040200,UKMM2E7RMGV77ZJFCC4WL4WPWZ3MZ4C2,BS20093010,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20093010
pogamestat.asp,20100302040625,2UQXHGNYOPGKU2TNFMVLEQSBWFRDTGJA,BS20091077,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091077
pogamestat.asp,20100302041317,YT7FUMIIN5V53BT26PC3HIQ2527437RP,BS20091074,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091074
pogamestat.asp,20100302044619,6ADKWJYCGWV44HQM7SPY7KTJDH6REFNR,BS20091029,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091029
pogamestat.asp,20100302045355,AKIMTLDDDW3RHYXCPZQSOEGIUOTY3PVC,BS20091156,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091156
pogamestat.asp,20100302062805,SWCSZO5MUD5IVCFF7L3PMW55XX4TPNIJ,BS20091071,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091071
pogamestat.asp,20100302063304,LSD6N7SAK3MTRV4GEMFPKZHA3WHRCFXB,BS20091318,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091318
pogamestat.asp,20100302070348,A65DL2RSTVTYEZM6CIQUFOZB4EAOUXBO,BS20091049,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091049
pogamestat.asp,20100302071035,Z3YD3XHQAO6PLCAPH4OMED76PBZEY5DH,BS20091020,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091020
pogamestat.asp,20100302072442,TQH77GQB5CC2I72C3GR3RESTC7S4C7FF,BS20091129,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091129
pogamestat.asp,20100302075329,MYTRWLTAEC56QSLA3VJHQA4VJOEYMYB6,BS20091066,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091066
pogamestat.asp,20100302080401,ZYB7K7KD7BLYMIS6PLCLRIZ6WTDA7QRM,BS20091072,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091072
pogamestat.asp,20100302112603,CT4SU3LWAQWUDEYYVFPM65S7HSIPIQT7,BS20094007,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20094007
pogamestat.asp,20100302124022,UKED3J6REFO5DEE4QQVTDKCTIHQY4DOH,BS20091004,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091004
pogamestat.asp,20100302224743,TYNUMBUM6Q5OZPTIBCVNQYGHVYYQ4RMP,BS20091111,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091111
pogamestat.asp,20100303000134,PMRCMSAE7CMNXZYZZZNYVOU46RDRN2SG,BS20091094,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091094
pogamestat.asp,20100303000140,SMZ5246CK7I5YCX5PZN67XQJHUCWUTCK,BS20091101,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091101
pogamestat.asp,20100303000144,H7MF37WLXKU4FFOLWWKNZTD6AHJD4IRW,BS20091146,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091146
pogamestat.asp,20100303012243,YVFDTSNJMIZU5RWT46UM5RGZYWKUW2BT,BS20091138,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091138
pogamestat.asp,20100303012255,4YOSHSU3HC37O5RUPTYOAIKKNRX3QPGK,BS20093001,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20093001
pogamestat.asp,20100303013650,VG5I6DB4ZB66NMGBRHVJ5QNZ3IYVC3PW,BS20091012,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091012
pogamestat.asp,20100303013655,5PPEGHQN4QHG6GOZGIWOONVNSST2KUE2,BS20091108,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091108
pogamestat.asp,20100303015248,VC2GGSNY3ODYHKEMR4FJYQZOURFD2Q6X,BS20094006,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20094006
pogamestat.asp,20100303032116,NAZKESKLAFFQOTNEDIIWCAUDEZNXV6TO,BS20091058,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091058
pogamestat.asp,20100303033340,SCN23N53SJJNF5DEZCWDMWISTQ7HF3H3,BS20091311,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091311
pogamestat.asp,20100303040030,HWRNXYRBF337VLZFRX57PZNFABGX642Y,BS20091065,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091065
pogamestat.asp,20100303040050,4MNSJWBGERGJK6GXCSHSDVUGPUH2TP4P,BS20091137,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091137
pogamestat.asp,20100303040058,IIQQUVQ6ORJERA2H4NDMOFOISFICPJVN,BS20091145,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091145
pogamestat.asp,20100303040605,3OCPLIDRCFIW3WPSYETIYNEGUNORHM35,BS20091070,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091070
pogamestat.asp,20100303040619,65BR35RNOAEOH3JEMPDA34BNZPCHHGYA,BS20091109,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091109
pogamestat.asp,20100303041552,2CITP6ZAYNPD4OYVCOZYSB4ITOXQJGPS,BS20091090,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091090
pogamestat.asp,20100304081939,3AJJ22YO3HDFQOWNYOSXICF4VRYPRNLA,BS20093009,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20093009
pogamestat.asp,20100304082758,QIJ5ULUMFPOZPYOR5EFSS5ZU5NV6IWL5,BS20091006,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091006
pogamestat.asp,20100304091713,FWGGK4QV5MRSW3F4OJKYCHRBKHE5YLBN,BS20091151,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091151
pogamestat.asp,20100304095155,LZQQJMECG3Z4FHEWP4PMVYCAP4UZJWPQ,BS20093003,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20093003
pogamestat.asp,20100304101006,DCB75TWMAAQJCQKONGNIAVBLRVL6RPX4,BS20093005,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20093005
pogamestat.asp,20100304101724,A7SVMF5RW6B6JJQ6FN56YNOJ2WRZZT67,BS20091322,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091322
pogamestat.asp,20100304102358,J5IKGGTAI4W3G2GVN7J7XXMNSEGZ7P3Y,BS20091073,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091073
pogamestat.asp,20100304102403,GODG6XSDYE4SAFTOEQIETJGQG5GNURZZ,BS20091078,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091078
pogamestat.asp,20100304110240,VWB6FQ5UECL4H3TXUROGIN6QP6A7K4LI,BS20091075,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091075
pogamestat.asp,20100304110244,SZTIPKWFC4TU7BLWDWIKSOYOPBWFVD3R,BS20091325,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091325
pogamestat.asp,20100304110345,E6SA7E65P3257WJQNMIMGQMEX5QYAE2C,BS20091048,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091048
pogamestat.asp,20100304110350,VANPXPNNKAPRJCDT3DAGEBM5FLGA34DL,BS20091136,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091136
pogamestat.asp,20100304112159,63W4NXVTGZHHY4YRMJOZMF2NDTEIILYJ,BS20091015,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091015
pogamestat.asp,20100304185235,7AGJEBOTKMQZB44K76PKLH2OXQOABAUE,BS20091084,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091084
pogamestat.asp,20100304192342,AT4K6AOSTEENU5NNNFDY5UGTUJUOWPP7,BS20091032,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091032
pogamestat.asp,20100304192346,7BS7STBNZHAJ3OGRKZ52AMCKZODOV76R,BS20091044,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091044
pogamestat.asp,20100304200447,76R7IJ6JAPOADXHAAHQ4GIZJ2LPSJ2W3,BS20091005,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091005
pogamestat.asp,20100304202754,FNDZS6FBPENPCSYQENREQFKC3CNFUKLM,BS20091046,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091046
pogamestat.asp,20100304203023,62LDXYMDTWUDZ5OM6VGTZ6EL7DBY667E,BS20091099,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091099
pogamestat.asp,20100304203028,PYVP6G4YWWSOHA32LFQL2NZMOP2S5645,BS20093006,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20093006
pogamestat.asp,20100304212443,3BYEFQDQC3EDSXDSCRM4WL3POCIYOVGR,BS20091105,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091105
pogamestat.asp,20100304212448,VYIH5ZSEWA5AWYGLQM3DR4VC2VE2LBHG,BS20091110,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091110
pogamestat.asp,20100304213552,AKCPAMWDK3F7G7AG66UIAIP7T4WO5V7S,BS20091043,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091043
pogamestat.asp,20100304213556,PJ4N5EILZ4IF4FEMXTT7MBSWJ54TYULH,BS20091050,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091050
pogamestat.asp,20100304214633,KFIVLF4CBAGTPTR3NEQV5BBOJP5KHFB7,BS20091038,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20091038
pogamestat.asp,20100304220753,6E5H7MMLNRAQGL5FL26YL2XQQ6BO2TNQ,BS20091131,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091131
pogamestat.asp,20100304221249,RH3WFA4YM5F53FMFJ7WXPN2QTITE7ORV,BS20091054,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091054
pogamestat.asp,20100304223607,SFOBUPQU6F6KOKJNZEEXX43VIKEVFJ4E,BS20093002,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20093002
pogamestat.asp,20100304231216,NZQ4PKSKZKAZATSUVC26E45KGB73C6XE,BS20091157,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091157
pogamestat.asp,20100304231450,ZK32P7D3UIBA5HAIOMDBLLMO6GKYLIYU,BS20091063,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091063
pogamestat.asp,20100305121729,HTUK5D7JQE74AND6CG4DKWEF2XFIAIHI,BS20091093,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091093
pogamestat.asp,20100305131629,ZTTYSKQJOG2C24JBXAAA3NVU2JLEMEE6,BS20091015,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091015
pogamestat.asp,20100305134655,FNRQ2FUNFH5M6L3U4Z4U7KJJGX374R3F,BS20091075,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091075
pogamestat.asp,20100305134705,BGZSP3AH3G37ZIZJCIO7BRJ747G2UTCP,BS20091325,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091325
pogamestat.asp,20100306073640,WXELYQBW67X5BYJH47ODX7M6KIYLJQBQ,BS20105007,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20105007
pogamestat.asp,20100308060456,WHQCQIWCRQVB2QBEREBD2TDKZPO2AGXP,BS20091023,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091023
pogamestat.asp,20100308062351,HCH42UKQ44CSRFLREX2EZ5TG27V6OYLF,BS20091033,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091033
pogamestat.asp,20100309055541,QE2H2LEJFTYRC56FXQTNDOIJ6BKNZTUK,BS20091061,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091061
pogamestat.asp,20100309063438,YJWEFUPAAJK7UBMG2CVSHYKL46MENY2B,BS20091007,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091007
pogamestat.asp,20100309063443,4RWTZCPX7RWFF242ATVHWHB6IEZJMWG4,BS20093011,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20093011
pogamestat.asp,20100309065128,VV3UJ4BXYUXACO7UIUIL2FOP4PTS4V4M,BS20091168,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20091168
pogamestat.asp,20100309070122,AHOBQZ7QCMLXHYHQ5J2PZ6LRTPGMS5V2,BS20094004,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20094004
pogamestat.asp,20100309084953,ED2WU5Z2FG5AFMIZ5F4DWCSRFZZRH55H,BS20091025,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091025
pogamestat.asp,20100309090450,AD4WZBMLL2MUHVWS5R5GQGTCRPU4XJFN,BS20091112,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091112
pogamestat.asp,20100309090907,KJGH6ADYUOMEQY454U2RO4OJOGXVESUN,BS20091062,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091062
pogamestat.asp,20100309093124,YZWZLTHFCWKMZNSZ2VGVDW3AUN2BYDKK,BS20091056,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091056
pogamestat.asp,20100309094422,R7D4YLXC623RNOWL6XJBTM4JD47UQWMV,BS20091009,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091009
pogamestat.asp,20100309094431,PT5WZX5BPWPN3S2CPXO4WVIFBHLFNMV6,BS20091064,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20091064
pogamestat.asp,20100309094435,JVQDGXXCZY7RRFDN7OHX53A7VYDNNOBO,BS20091134,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091134
pogamestat.asp,20100309100238,NGY32DUGN5EYPU2FDMQKWDIQC53GOWRN,BS20091018,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091018
pogamestat.asp,20100309101139,SKH6MBSUPFQBETF6RXR3XWHRE4SZZTKF,BS20091079,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091079
pogamestat.asp,20100309111121,EYMUGVMZIKXFDTIPXTHQOTMB3MLZ6CYE,BS20091100,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091100
pogamestat.asp,20100309111126,CWMODIO2URQQS2OQTRZOKPVMOHEUOLH5,BS20091314,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091314
pogamestat.asp,20100309120153,YIH4XR32NTOJPMGAN6RWLU6X5ZXRQHQK,BS20091315,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091315
pogamestat.asp,20100309120256,RJNMVZSOXLHFHK5Y6C4Z2PJGCHHA2Q6L,BS20091309,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091309
pogamestat.asp,20100309120642,VSNDNLWSYFHYAEKE7PMLAX6YSRVLKQTS,BS20091001,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091001
pogamestat.asp,20100309120658,NF4WH6WBQP2UWAFKV5CRUZDMRHLXIBCL,BS20091103,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091103
pogamestat.asp,20100309122540,JUMBYZCVPKNJFWNF4I4TC2XD5P6D75BG,BS20091164,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091164
pogamestat.asp,20100309123330,J77HWUSH2BCIGINKVMVFL6VJNZPCHO3L,BS20091091,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091091
pogamestat.asp,20100309140936,IQ2V3TEQVNVA7EP2BG7WYTBE75JJ5B24,BS20091113,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091113
pogamestat.asp,20100309141016,NIQFILTQOQTQCSOHYNHFJWVRBT4ECIAR,BS20091304,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091304
pogamestat.asp,20100309144609,NSL5QETL35CQ7OA2ZSXPKG5HXOQ47PSC,BS20091305,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091305
pogamestat.asp,20100309150743,U6WHVDAGUAK26EJOH2U4YS32H4RUBCG2,BS20091303,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091303
pogamestat.asp,20100309160345,53V2CRKOMLUQPWRA5BWJPQ2G2DKL4TSP,BS20091085,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091085
pogamestat.asp,20100310065623,N2TH6MHTCCXUEALLEFAPRZ2UUG2V2DE6,BS20101011,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101011
pogamestat.asp,20100310065628,CUAI6JFYXZUVXPESRKLBUYYBYCGT6KYU,BS20101029,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101029
pogamestat.asp,20100310065633,R2UE3FWORVYY4NZKAFCUIYFAQLUP2K32,BS20101079,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101079
pogamestat.asp,20100310065638,TMV3ANLBJCYY5NJUURAGR7UULZHDCEDZ,BS20101094,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101094
pogamestat.asp,20100310065644,EHAGUQURZ5ENXEM5RO7I7XM4R5G7K7CY,BS20101097,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101097
pogamestat.asp,20100310065649,FSJQOOXX7XYDOA2WJUVSVH6IPP4EBSYJ,BS20101144,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101144
pogamestat.asp,20100310125932,Z56YFKM4VXE47N7LP7ELC72273QH4YMS,BS20091002,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091002
pogamestat.asp,20100310131024,OUGTYGN2LSIQ4NDVL7P2N6HTTZB7RHRW,BS20091026,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091026
pogamestat.asp,20100310135458,VT2Y26XLZDOCB77H5SDWVJJJG4ESZVMF,BS20091024,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091024
pogamestat.asp,20100310144948,BEU24DEEV734O736QHDQRJYVFG5NSDQS,BS20091152,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091152
pogamestat.asp,20100310150326,D6DCN6EMTC3YLQGSHUBNT56ABWLXLPX2,BS20091059,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091059
pogamestat.asp,20100310151611,244TIDSFYMQJJLY6E7S232QWQGQ74VVT,BS20091055,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091055
pogamestat.asp,20100310152443,BUDCVRWA3VI6UCMMCLOV3T25BFTZTOJK,BS20091317,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091317
pogamestat.asp,20100310155422,543NAUVWGCHLUZIWB5UYJVSLQJGPJJ4N,BS20091067,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091067
pogamestat.asp,20100310165430,43Y4LXTJXSTSY4PV7WCV7R43FKTC5D2K,BS20091019,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091019
pogamestat.asp,20100310170409,FGWO724HHUTGEAAMBPQUBKD4C7O4NYFY,BS20091135,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091135
pogamestat.asp,20100310173144,2JCQFTEE3S3XCVZ3BIUDGKZLJCSTPPNN,BS20091302,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091302
pogamestat.asp,20100310175622,TV2PXX32BJ4PN6KTQK7POES6MGU2FHSG,BS20091085,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20091085
pogamestat.asp,20100310225048,MCUEQWIJZKCKQ3HMFIUUVIA7CO64TKOW,BS20105010,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20105010
pogamestat.asp,20100310230739,F6SEXVX7VB4TPZXG672XOADZLMGIZR6R,BS20105008,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20105008
pogamestat.asp,20100310231326,KLHIELN3WMF3WF4Z2TUVHTINZFUEKVUY,BS20101015,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20101015
pogamestat.asp,20100310231330,ZJ2VIXKDTAQSFIKXYYE2U5MWGJNXI4IA,BS20101020,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101020
pogamestat.asp,20100310231335,3RXA3JJ4YHTGITWJ5F3PVFC7STZIKJZY,BS20101026,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101026
pogamestat.asp,20100310231340,GULZXDHZOPKC4YPTRTWAFPTIHISRFRSN,BS20101057,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101057
pogamestat.asp,20100310231345,GQGOBUF7TM4ILGFVVQFSIZVXUNTLE7G6,BS20101063,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101063
pogamestat.asp,20100310231350,ULBSRWI3QQM2VCPGNERJCINHYFB2H2MV,BS20101072,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101072
pogamestat.asp,20100310231357,FNSYPSLBXRDNUMOS6LANHH4DBFR6I2HD,BS20101084,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101084
pogamestat.asp,20100310231402,T2BNRR72VXF3FS6DLL74AHQOPB6537D2,BS20101090,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101090
pogamestat.asp,20100310231415,FVQDOUONQFQWZXBSSI7XCTPAKLHYHUQV,BS20101109,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101109
pogamestat.asp,20100310231419,ZHWQCC3GBIAC2R7XM4GO7XHYTD55X7IE,BS20101113,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101113
pogamestat.asp,20100310231420,5ICHHFAEYASEGAPLZH6WFXV6FHTCYV6N,BS20101117,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101117
pogamestat.asp,20100310231432,BAH6FSZHVEG2I2IEBL6QOLG2CHP6OBRJ,BS20101129,,2010,http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20101129
pogamestat.asp,20100311152220,OOWGVMHCBLQT2POL3FS7ABJ3H5ZD6POC,BS20101009,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20101009
pogamestat.asp,20100311175909,7QJU6OMDBI6MWRNF6OVLP4T6ZJQVTB6V,BS20101006,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20101006
pogamestat.asp,20100311181919,LVWJAGOWLRX62IHWCYXVNQITS6U2DEBF,BS20101005,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20101005
pogamestat.asp,20100316041433,BO2P7U7Z2S54TUKMXOYZHUWCP4AN54YJ,BS20101016,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20101016
pogamestat.asp,20100318081323,CF4WEVCRCXYRK76IZZ4OU6PDHQS453A6,BS20101022,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20101022
pogamestat.asp,20100318081348,WQGCEJGKQLCJNDELHTFLM6DIOB25EZIL,BS20101028,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20101028
pogamestat.asp,20100318081648,43OMQZVRNODMCC5C73GGEA3ZGY3BR6HR,BS20101021,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20101021
pogamestat.asp,20100318081927,AGWGURW4NXYPETKYIKNGZUWXHGMVTOLC,BS20101078,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20101078
pogamestat.asp,20100318082203,U6UPLEAEPWNYRHLAGIQ4VIBW5FEAVBQL,BS20101023,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20101023
pogamestat.asp,20100318082233,XLJR74DZW4XDB3JH22SOCRHXVGDE5QSH,BS20101024,,2010,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20101024
pogamestat.asp,20110412205247,IGQTNYWCSPCRUXYX3S3BQPLTFTBIOIDT,BS20111006,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111006
pogamestat.asp,20110412205252,JDTEQP3D5GMQ5WNSYX6PNDHKOZHT562S,BS20111013,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111013
pogamestat.asp,20110412205257,C7KMCDLI7ZVZRO5PYJS4KDKSQSTWHFBP,BS20111020,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111020
pogamestat.asp,20110412205302,7L7KUPVIX7DOU7AUL5KFCL6POAFBBHX6,BS20111024,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111024
pogamestat.asp,20110412205308,WOHNTNUZ25ROBQIBCJJVRHA2L2FCMA4Z,BS20111029,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111029
pogamestat.asp,20110412205313,MKFQ2S7VAD3URIBH22PUIJUAM4SF6I6D,BS20111033,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111033
pogamestat.asp,20110412205319,TE3YBSC74AMEMQ7ZUKFVBMHUSKBDMYU7,BS20111039,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111039
pogamestat.asp,20110412205324,N6334VMHHI4EPZQZDMPGFFYKXW4KAEDA,BS20111042,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111042
pogamestat.asp,20110412205329,SQQ3N4EUGLTZ2X2KP46W4KGTJWMO4TD3,BS20111046,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111046
pogamestat.asp,20110412205334,LH2DJZVIRXRV7NMWB446ZBRX4FUVSY3I,BS20111052,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111052
pogamestat.asp,20110412205339,3ER6CI4EJR3NDB3DUQXB6OSDV42G7BE2,BS20111055,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111055
pogamestat.asp,20110412205344,NLGM3CIPZDULE3RXZXRAZCNZJACGPOQQ,BS20111063,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111063
pogamestat.asp,20110412205349,DYLQM6P3KNVRLIZYQYSOIJG3PFXBX7BF,BS20111068,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111068
pogamestat.asp,20110412205359,GIJXXL4KJJTGYVSOPCK4CYTGQSYO75R5,BS20111077,,2011,http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20111077
