bsnpr_id,alias,normalized_alias,alias_type,source
558,"Virgil Morales, Edwin","virgil morales, edwin",enciclopedia,bsnpr
558,Edwin Virgil Morales,edwin virgil morales,given_family_order,derived
558,"Virgil Morales, E.","virgil morales, e",initial,derived
558,"Virgil, E.","virgil, e",initial,derived
558,"virgil morales, edwin","virgil morales, edwin",normalized,derived
558,"Virgil Morales, Edwin","virgil morales, edwin",paternal_surname,derived
558,"Virgil, Edwin","virgil, edwin",paternal_surname,derived
559,"Guzman Rivera, Edwin jose","guzman rivera, edwin jose",canonical,derived
559,"Guzman Rivera, Edwin jose","guzman rivera, edwin jose",enciclopedia,bsnpr
559,Edwin jose Guzman Rivera,edwin jose guzman rivera,given_family_order,derived
559,"Guzman Rivera, Edwin","guzman rivera, edwin",given_first_only,derived
559,"Guzman, Edwin","guzman, edwin",given_first_only,derived
559,"Guzman Rivera, E.","guzman rivera, e",initial,derived
559,"Guzman, E.","guzman, e",initial,derived
559,"guzman rivera, edwin jose","guzman rivera, edwin jose",normalized,derived
559,"Guzman Rivera, Edwin jose","guzman rivera, edwin jose",paternal_surname,derived
559,"Guzman, Edwin jose","guzman, edwin jose",paternal_surname,derived
560,"Rodriguez Martinez, Edwin n.","rodriguez martinez, edwin n",canonical,derived
560,"Rodriguez Martinez, Edwin n.","rodriguez martinez, edwin n",enciclopedia,bsnpr
560,Edwin n. Rodriguez Martinez,edwin n rodriguez martinez,given_family_order,derived
560,"Rodriguez Martinez, Edwin","rodriguez martinez, edwin",given_first_only,derived
560,"Rodriguez, Edwin","rodriguez, edwin",given_first_only,derived
560,"Rodriguez Martinez, E.","rodriguez martinez, e",initial,derived
560,"Rodriguez, E.","rodriguez, e",initial,derived
560,"rodriguez martinez, edwin n","rodriguez martinez, edwin n",normalized,derived
560,"Rodriguez Martinez, Edwin n.","rodriguez martinez, edwin n",paternal_surname,derived
560,"Rodriguez, Edwin n.","rodriguez, edwin n",paternal_surname,derived
561,"Cabello Martinez, Edwin r.","cabello martinez, edwin r",canonical,derived
561,"Cabello Martinez, Edwin r.","cabello martinez, edwin r",enciclopedia,bsnpr
561,Edwin r. Cabello Martinez,edwin r cabello martinez,given_family_order,derived
561,"Cabello Martinez, Edwin","cabello martinez, edwin",given_first_only,derived
561,"Cabello, Edwin","cabello, edwin",given_first_only,derived
561,"Cabello Martinez, E.","cabello martinez, e",initial,derived
561,"Cabello, E.","cabello, e",initial,derived
561,"cabello martinez, edwin r","cabello martinez, edwin r",normalized,derived
561,"Cabello Martinez, Edwin r.","cabello martinez, edwin r",paternal_surname,derived
561,"Cabello, Edwin r.","cabello, edwin r",paternal_surname,derived
562,"Perez Sanchez, Edwin r.","perez sanchez, edwin r",canonical,derived
562,"Perez Sanchez, Edwin r.","perez sanchez, edwin r",enciclopedia,bsnpr
562,Edwin r. Perez Sanchez,edwin r perez sanchez,given_family_order,derived
562,"Perez Sanchez, Edwin","perez sanchez, edwin",given_first_only,derived
562,"Perez, Edwin","perez, edwin",given_first_only,derived
562,"Perez Sanchez, E.","perez sanchez, e",initial,derived
562,"Perez, E.","perez, e",initial,derived
562,"perez sanchez, edwin r","perez sanchez, edwin r",normalized,derived
562,"Perez Sanchez, Edwin r.","perez sanchez, edwin r",paternal_surname,derived
562,"Perez, Edwin r.","perez, edwin r",paternal_surname,derived
563,"Ramos Rodriguez, Edwin t.","ramos rodriguez, edwin t",canonical,derived
563,"Ramos Rodriguez, Edwin t.","ramos rodriguez, edwin t",enciclopedia,bsnpr
563,Edwin t. Ramos Rodriguez,edwin t ramos rodriguez,given_family_order,derived
563,"Ramos Rodriguez, Edwin","ramos rodriguez, edwin",given_first_only,derived
563,"Ramos, Edwin","ramos, edwin",given_first_only,derived
563,"Ramos Rodriguez, E.","ramos rodriguez, e",initial,derived
563,"Ramos, E.","ramos, e",initial,derived
563,"ramos rodriguez, edwin t","ramos rodriguez, edwin t",normalized,derived
563,"Ramos Rodriguez, Edwin t.","ramos rodriguez, edwin t",paternal_surname,derived
563,"Ramos, Edwin t.","ramos, edwin t",paternal_surname,derived
564,"Muñiz Quiros, Edwin wilfredo","muniz quiros, edwin wilfredo",canonical,derived
564,"Muñiz Quiros, Edwin wilfredo","muniz quiros, edwin wilfredo",enciclopedia,bsnpr
564,Edwin wilfredo Muñiz Quiros,edwin wilfredo muniz quiros,given_family_order,derived
564,"Muñiz Quiros, Edwin","muniz quiros, edwin",given_first_only,derived
564,"Muñiz, Edwin","muniz, edwin",given_first_only,derived
564,"Muñiz Quiros, E.","muniz quiros, e",initial,derived
564,"Muñiz, E.","muniz, e",initial,derived
564,"muniz quiros, edwin wilfredo","muniz quiros, edwin wilfredo",normalized,derived
564,"Muñiz Quiros, Edwin wilfredo","muniz quiros, edwin wilfredo",paternal_surname,derived
564,"Muñiz, Edwin wilfredo","muniz, edwin wilfredo",paternal_surname,derived
565,"Alejandro Gonzalez, Efrain","alejandro gonzalez, efrain",canonical,derived
565,"Alejandro Gonzalez, Efrain","alejandro gonzalez, efrain",enciclopedia,bsnpr
565,Efrain Alejandro Gonzalez,efrain alejandro gonzalez,given_family_order,derived
565,"Alejandro Gonzalez, E.","alejandro gonzalez, e",initial,derived
565,"Alejandro, E.","alejandro, e",initial,derived
565,"alejandro gonzalez, efrain","alejandro gonzalez, efrain",normalized,derived
565,"Alejandro Gonzalez, Efrain","alejandro gonzalez, efrain",paternal_surname,derived
565,"Alejandro, Efrain","alejandro, efrain",paternal_surname,derived
566,"Carcaño Camacho, Efrain","carcano camacho, efrain",canonical,derived
566,"Carcaño Camacho, Efrain","carcano camacho, efrain",enciclopedia,bsnpr
566,Efrain Carcaño Camacho,efrain carcano camacho,given_family_order,derived
566,"Carcaño Camacho, E.","carcano camacho, e",initial,derived
566,"Carcaño, E.","carcano, e",initial,derived
566,"carcano camacho, efrain","carcano camacho, efrain",normalized,derived
566,"Carcaño Camacho, Efrain","carcano camacho, efrain",paternal_surname,derived
566,"Carcaño, Efrain","carcano, efrain",paternal_surname,derived
567,"Cestero, Efrain","cestero, efrain",canonical,derived
567,"Cestero, Efrain","cestero, efrain",enciclopedia,bsnpr
567,Efrain Cestero,efrain cestero,given_family_order,derived
567,"Cestero, E.","cestero, e",initial,derived
567,"cestero, efrain","cestero, efrain",normalized,derived
567,"Cestero, Efrain","cestero, efrain",paternal_surname,derived
568,"De jesus, Efrain","de jesus, efrain",canonical,derived
568,"De jesus, Efrain","de jesus, efrain",enciclopedia,bsnpr
568,Efrain De jesus,efrain de jesus,given_family_order,derived
568,"De jesus, E.","de jesus, e",initial,derived
568,"De, E.","de, e",initial,derived
568,"de jesus, efrain","de jesus, efrain",normalized,derived
568,"De jesus, Efrain","de jesus, efrain",paternal_surname,derived
568,"De, Efrain","de, efrain",paternal_surname,derived
569,"De jesus, Efrain","de jesus, efrain",canonical,derived
569,"De jesus, Efrain","de jesus, efrain",enciclopedia,bsnpr
569,Efrain De jesus,efrain de jesus,given_family_order,derived
569,"De jesus, E.","de jesus, e",initial,derived
569,"De, E.","de, e",initial,derived
569,"de jesus, efrain","de jesus, efrain",normalized,derived
569,"De jesus, Efrain","de jesus, efrain",paternal_surname,derived
569,"De, Efrain","de, efrain",paternal_surname,derived
570,"Fargas Hernandez, Efrain","fargas hernandez, efrain",canonical,derived
570,"Fargas Hernandez, Efrain","fargas hernandez, efrain",enciclopedia,bsnpr
570,Efrain Fargas Hernandez,efrain fargas hernandez,given_family_order,derived
570,"Fargas Hernandez, E.","fargas hernandez, e",initial,derived
570,"Fargas, E.","fargas, e",initial,derived
570,"fargas hernandez, efrain","fargas hernandez, efrain",normalized,derived
570,"Fargas Hernandez, Efrain","fargas hernandez, efrain",paternal_surname,derived
570,"Fargas, Efrain","fargas, efrain",paternal_surname,derived
571,"Sambolin, Efrain","sambolin, efrain",canonical,derived
571,"Sambolin, Efrain","sambolin, efrain",enciclopedia,bsnpr
571,Efrain Sambolin,efrain sambolin,given_family_order,derived
571,"Sambolin, E.","sambolin, e",initial,derived
571,"sambolin, efrain","sambolin, efrain",normalized,derived
571,"Sambolin, Efrain","sambolin, efrain",paternal_surname,derived
572,"Velez Rios, Efrain","velez rios, efrain",canonical,derived
572,"Velez Rios, Efrain","velez rios, efrain",enciclopedia,bsnpr
572,Efrain Velez Rios,efrain velez rios,given_family_order,derived
572,"Velez Rios, E.","velez rios, e",initial,derived
572,"Velez, E.","velez, e",initial,derived
572,"velez rios, efrain","velez rios, efrain",normalized,derived
572,"Velez Rios, Efrain","velez rios, efrain",paternal_surname,derived
572,"Velez, Efrain","velez, efrain",paternal_surname,derived
573,"Olivencia, Eggie","olivencia, eggie",canonical,derived
573,"Olivencia, Eggie","olivencia, eggie",enciclopedia,bsnpr
573,Eggie Olivencia,eggie olivencia,given_family_order,derived
573,"Olivencia, E.","olivencia, e",initial,derived
573,"olivencia, eggie","olivencia, eggie",normalized,derived
573,"Olivencia, Eggie","olivencia, eggie",paternal_surname,derived
574,"Ayuso Carrillo, Elias","ayuso carrillo, elias",canonical,derived
574,"Ayuso Carrillo, Elias","ayuso carrillo, elias",enciclopedia,bsnpr
574,Elias Ayuso Carrillo,elias ayuso carrillo,given_family_order,derived
574,"Ayuso Carrillo, E.","ayuso carrillo, e",initial,derived
574,"Ayuso, E.","ayuso, e",initial,derived
574,larry,larry,nickname,bsnpr
574,"Ayuso, larry","ayuso, larry",nickname_surname,derived
574,"ayuso carrillo, elias","ayuso carrillo, elias",normalized,derived
574,"Ayuso Carrillo, Elias","ayuso carrillo, elias",paternal_surname,derived
574,"Ayuso, Elias","ayuso, elias",paternal_surname,derived
575,"Aponte Cirino, Eliezer","aponte cirino, eliezer",canonical,derived
575,"Aponte Cirino, Eliezer","aponte cirino, eliezer",enciclopedia,bsnpr
575,Eliezer Aponte Cirino,eliezer aponte cirino,given_family_order,derived
575,"Aponte Cirino, E.","aponte cirino, e",initial,derived
575,"Aponte, E.","aponte, e",initial,derived
575,"aponte cirino, eliezer","aponte cirino, eliezer",normalized,derived
575,"Aponte Cirino, Eliezer","aponte cirino, eliezer",paternal_surname,derived
575,"Aponte, Eliezer","aponte, eliezer",paternal_surname,derived
576,"Ellis Echevers, Eliezer","ellis echevers, eliezer",canonical,derived
576,"Ellis Echevers, Eliezer","ellis echevers, eliezer",enciclopedia,bsnpr
576,Eliezer Ellis Echevers,eliezer ellis echevers,given_family_order,derived
576,"Ellis Echevers, E.","ellis echevers, e",initial,derived
576,"Ellis, E.","ellis, e",initial,derived
576,"ellis echevers, eliezer","ellis echevers, eliezer",normalized,derived
576,"Ellis Echevers, Eliezer","ellis echevers, eliezer",paternal_surname,derived
576,"Ellis, Eliezer","ellis, eliezer",paternal_surname,derived
577,"Morales, Eliezer","morales, eliezer",canonical,derived
577,"Morales, Eliezer","morales, eliezer",enciclopedia,bsnpr
577,Eliezer Morales,eliezer morales,given_family_order,derived
577,"Morales, E.","morales, e",initial,derived
577,"morales, eliezer","morales, eliezer",normalized,derived
577,"Morales, Eliezer","morales, eliezer",paternal_surname,derived
578,"Rivera Lopez, Eliezer","rivera lopez, eliezer",canonical,derived
578,"Rivera Lopez, Eliezer","rivera lopez, eliezer",enciclopedia,bsnpr
578,Eliezer Rivera Lopez,eliezer rivera lopez,given_family_order,derived
578,"Rivera Lopez, E.","rivera lopez, e",initial,derived
578,"Rivera, E.","rivera, e",initial,derived
578,"rivera lopez, eliezer","rivera lopez, eliezer",normalized,derived
578,"Rivera Lopez, Eliezer","rivera lopez, eliezer",paternal_surname,derived
578,"Rivera, Eliezer","rivera, eliezer",paternal_surname,derived
579,"Martinez, Elionel","martinez, elionel",canonical,derived
579,"Martinez, Elionel","martinez, elionel",enciclopedia,bsnpr
579,Elionel Martinez,elionel martinez,given_family_order,derived
579,"Martinez, E.","martinez, e",initial,derived
579,"martinez, elionel","martinez, elionel",normalized,derived
579,"Martinez, Elionel","martinez, elionel",paternal_surname,derived
580,"Morales Hoyos, Elisamuel","morales hoyos, elisamuel",canonical,derived
580,"Morales Hoyos, Elisamuel","morales hoyos, elisamuel",enciclopedia,bsnpr
580,Elisamuel Morales Hoyos,elisamuel morales hoyos,given_family_order,derived
580,"Morales Hoyos, E.","morales hoyos, e",initial,derived
580,"Morales, E.","morales, e",initial,derived
580,"morales hoyos, elisamuel","morales hoyos, elisamuel",normalized,derived
580,"Morales Hoyos, Elisamuel","morales hoyos, elisamuel",paternal_surname,derived
580,"Morales, Elisamuel","morales, elisamuel",paternal_surname,derived
581,"Mcsweeney, Elisha","mcsweeney, elisha",canonical,derived
581,"Mcsweeney, Elisha","mcsweeney, elisha",enciclopedia,bsnpr
581,Elisha Mcsweeney,elisha mcsweeney,given_family_order,derived
581,"Mcsweeney, E.","mcsweeney, e",initial,derived
581,"mcsweeney, elisha","mcsweeney, elisha",normalized,derived
581,"Mcsweeney, Elisha","mcsweeney, elisha",paternal_surname,derived
582,"Forbes Prado, Elket","forbes prado, elket",canonical,derived
582,"Forbes Prado, Elket","forbes prado, elket",enciclopedia,bsnpr
582,Elket Forbes Prado,elket forbes prado,given_family_order,derived
582,"Forbes Prado, E.","forbes prado, e",initial,derived
582,"Forbes, E.","forbes, e",initial,derived
582,"forbes prado, elket","forbes prado, elket",normalized,derived
582,"Forbes Prado, Elket","forbes prado, elket",paternal_surname,derived
582,"Forbes, Elket","forbes, elket",paternal_surname,derived
583,"Wilkins, Ellington","wilkins, ellington",canonical,derived
583,"Wilkins, Ellington","wilkins, ellington",enciclopedia,bsnpr
583,Ellington Wilkins,ellington wilkins,given_family_order,derived
583,"Wilkins, E.","wilkins, e",initial,derived
583,"wilkins, ellington","wilkins, ellington",normalized,derived
583,"Wilkins, Ellington","wilkins, ellington",paternal_surname,derived
584,"Anderson Tyrone, Elmer","anderson tyrone, elmer",canonical,derived
584,"Anderson Tyrone, Elmer","anderson tyrone, elmer",enciclopedia,bsnpr
584,Elmer Anderson Tyrone,elmer anderson tyrone,given_family_order,derived
584,"Anderson Tyrone, E.","anderson tyrone, e",initial,derived
584,"Anderson, E.","anderson, e",initial,derived
584,"anderson tyrone, elmer","anderson tyrone, elmer",normalized,derived
584,"Anderson Tyrone, Elmer","anderson tyrone, elmer",paternal_surname,derived
584,"Anderson, Elmer","anderson, elmer",paternal_surname,derived
585,"Gonzalez Cortes, Elmer","gonzalez cortes, elmer",canonical,derived
585,"Gonzalez Cortes, Elmer","gonzalez cortes, elmer",enciclopedia,bsnpr
585,Elmer Gonzalez Cortes,elmer gonzalez cortes,given_family_order,derived
585,"Gonzalez Cortes, E.","gonzalez cortes, e",initial,derived
585,"Gonzalez, E.","gonzalez, e",initial,derived
585,"gonzalez cortes, elmer","gonzalez cortes, elmer",normalized,derived
585,"Gonzalez Cortes, Elmer","gonzalez cortes, elmer",paternal_surname,derived
585,"Gonzalez, Elmer","gonzalez, elmer",paternal_surname,derived
586,"Morales, Elmy","morales, elmy",canonical,derived
586,"Morales, Elmy","morales, elmy",enciclopedia,bsnpr
586,Elmy Morales,elmy morales,given_family_order,derived
586,"Morales, E.","morales, e",initial,derived
586,"morales, elmy","morales, elmy",normalized,derived
586,"Morales, Elmy","morales, elmy",paternal_surname,derived
587,"Garcia Rodriguez, Elmyr","garcia rodriguez, elmyr",canonical,derived
587,"Garcia Rodriguez, Elmyr","garcia rodriguez, elmyr",enciclopedia,bsnpr
587,Elmyr Garcia Rodriguez,elmyr garcia rodriguez,given_family_order,derived
587,"Garcia Rodriguez, E.","garcia rodriguez, e",initial,derived
587,"Garcia, E.","garcia, e",initial,derived
587,"garcia rodriguez, elmyr","garcia rodriguez, elmyr",normalized,derived
587,"Garcia Rodriguez, Elmyr","garcia rodriguez, elmyr",paternal_surname,derived
587,"Garcia, Elmyr","garcia, elmyr",paternal_surname,derived
588,"Morales, Elmyr","morales, elmyr",canonical,derived
588,"Morales, Elmyr","morales, elmyr",enciclopedia,bsnpr
588,Elmyr Morales,elmyr morales,given_family_order,derived
588,"Morales, E.","morales, e",initial,derived
588,"morales, elmyr","morales, elmyr",normalized,derived
588,"Morales, Elmyr","morales, elmyr",paternal_surname,derived
589,"Cortijo Apolinaris, Eloy","cortijo apolinaris, eloy",canonical,derived
589,"Cortijo Apolinaris, Eloy","cortijo apolinaris, eloy",enciclopedia,bsnpr
589,Eloy Cortijo Apolinaris,eloy cortijo apolinaris,given_family_order,derived
589,"Cortijo Apolinaris, E.","cortijo apolinaris, e",initial,derived
589,"Cortijo, E.","cortijo, e",initial,derived
589,"cortijo apolinaris, eloy","cortijo apolinaris, eloy",normalized,derived
589,"Cortijo Apolinaris, Eloy","cortijo apolinaris, eloy",paternal_surname,derived
