season,team_raw,serie,jersey,player_raw,games,minutes,fgm,fga,tpm,tpa,ftm,fta,dreb,treb,ast,stl,blk,tov,pts,ppg,fg_pct,confidence,source_id,source_url,retrieved_at,capture_date
2001,Cangrejeros de Santurce,Serie Regular,34,"Villafane, L.",7,29,4,9,0,0,1,2,6,7,2,0,1,4,9,1.29,0.444,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011005063302id_/http://www.bsnpr.com:80/equiposstat.asp?t=SA,2026-09-08T13:56:37Z,2001-10-05
2001,Cangrejeros de Santurce,Serie Regular,42,"Aubry, J.",25,233,36,62,0,1,4,21,51,91,6,5,19,19,76,3.04,0.581,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011005063302id_/http://www.bsnpr.com:80/equiposstat.asp?t=SA,2026-09-08T13:56:37Z,2001-10-05
2001,Cangrejeros de Santurce,Serie Regular,44,"Bocachica, A.",24,227,36,81,7,14,9,15,36,55,8,7,4,23,88,3.67,0.444,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011005063302id_/http://www.bsnpr.com:80/equiposstat.asp?t=SA,2026-09-08T13:56:37Z,2001-10-05
2001,Cangrejeros de Santurce,Serie Regular,55,"Butler, M.",11,57,10,18,0,0,3,4,9,20,4,0,2,4,23,2.09,0.556,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011005063302id_/http://www.bsnpr.com:80/equiposstat.asp?t=SA,2026-09-08T13:56:37Z,2001-10-05
2001,Piratas de Quebradillas,Serie Regular,4,"Morales, E.",13,50,6,12,1,2,2,4,3,5,6,0,1,8,15,1.15,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,5,"Dalmau, R.",23,853,200,408,59,149,79,98,106,121,213,39,7,83,538,19.1,0.485,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,6,"Arrufat, E.",25,248,34,80,27,68,2,2,8,15,3,4,0,7,97,3.88,0.425,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,7,"Dalmau, R.",20,712,150,309,41,102,41,59,62,81,94,22,12,64,382,19.1,0.485,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,8,"Alamo, O.",12,58,5,12,0,0,5,9,8,11,2,2,3,4,15,1.25,0.417,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,9,"Melendez, P.",12,21,6,12,1,2,3,4,1,3,1,0,0,0,16,1.33,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,10,"Jimenez, G.",14,36,6,11,0,2,2,2,2,3,2,4,0,0,14,1.0,0.545,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,11,"Curbelo, J.",23,779,183,339,75,164,38,58,45,55,49,19,2,35,479,20.83,0.54,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,12,"Colon, F.",11,330,34,79,10,29,5,14,44,64,14,9,2,23,83,7.55,0.43,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,13,"Gonzalez, J.",22,219,36,72,3,12,11,19,27,47,5,5,2,19,86,3.91,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,14,"King, K.",26,909,205,344,2,6,82,103,251,351,51,13,34,74,494,19.0,0.596,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,15,"Perez, F.",16,427,56,89,0,0,6,11,126,162,19,9,21,25,118,7.38,0.629,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,16,"Johnson, R.",16,339,58,128,15,47,37,45,35,50,51,20,7,30,168,10.5,0.453,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,17,"Colon, P.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,17,"Morales, A.",24,238,19,44,9,22,10,15,18,27,26,25,1,18,57,2.38,0.432,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Piratas de Quebradillas,Serie Regular,18,"Ruiz, I.",4,6,2,5,0,0,2,2,1,1,0,0,0,1,6,1.5,0.4,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011123050610id_/http://www.bsnpr.com:80/equiposstat.asp?t=QU++++++++&serie=1,2026-09-08T13:56:47Z,2001-11-23
2001,Vaqueros de Bayamon,Serie Regular,0,"Miller, K.",4,123,21,38,0,0,4,7,32,47,3,3,3,12,46,11.5,0.553,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,0,"Richards, J.",10,256,40,61,1,1,27,40,47,75,9,9,20,15,108,10.8,0.656,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,1,"Salgado, G.",5,9,5,8,2,3,0,0,1,3,0,0,0,0,12,2.4,0.625,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,4,"Western, F.",14,453,119,214,0,2,59,80,53,87,43,18,4,35,297,21.21,0.556,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,6,"Travieso, C.",14,442,72,179,34,93,22,28,38,53,20,30,2,25,200,14.29,0.402,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,10,"Cruz, A.",3,5,1,2,1,2,0,0,0,0,1,0,0,0,3,1.0,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,12,"Padilla, E.",14,360,36,81,5,24,20,24,33,34,68,23,6,40,97,6.93,0.444,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,13,"Payano, C.",14,193,31,83,6,28,17,21,19,29,11,9,1,14,85,6.07,0.373,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,17,"Mincy, J.",14,326,46,124,4,31,11,21,63,85,14,6,5,24,107,7.64,0.371,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,20,"Rivera, J.",3,4,2,4,0,1,0,0,0,1,0,0,0,1,4,1.33,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,22,"Apodaca, R.",12,150,30,65,5,15,16,19,11,17,15,12,4,20,81,6.75,0.462,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,32,"Santiago, E.",13,211,26,58,10,25,10,14,21,32,35,15,0,20,72,5.54,0.448,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,33,"Aponte, E.",2,2,2,3,0,0,0,0,1,2,1,0,0,0,4,2.0,0.667,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,44,"Novas, R.",10,72,8,16,0,0,6,13,17,23,1,0,0,2,22,2.2,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Vaqueros de Bayamon,Serie Regular,55,"Santiago, D.",7,194,48,80,0,0,27,40,39,54,7,7,6,11,123,17.57,0.6,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124115001id_/http://www.bsnpr.com:80/equiposstat.asp?t=BA++++++++&serie=2,2026-09-08T13:56:54Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,1,"Rodriguez, J.",19,139,23,46,16,27,18,31,4,7,15,3,0,9,80,4.21,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,5,"Santiago, M.",20,354,78,157,17,66,19,25,6,29,14,20,4,24,192,9.6,0.497,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,6,"Rivera, F.",7,16,3,6,3,4,0,0,1,2,0,0,0,1,9,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,7,"Alicea, P.",12,393,53,137,30,88,10,13,30,44,67,10,0,51,146,12.17,0.387,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,8,"Martinez, C.",16,318,59,126,16,45,11,13,33,48,15,7,0,22,145,9.06,0.468,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,8,"Rivera, F.",1,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,9,"Sanchez, M.",7,21,1,8,1,6,0,0,0,0,3,2,0,0,3,0.43,0.125,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,10,"Pagan, W.",23,843,152,342,40,114,101,122,62,82,141,42,2,81,445,19.35,0.444,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,12,"Soto, E.",24,184,26,65,10,30,3,6,17,26,11,15,0,15,65,2.71,0.4,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,15,"Santos, J.",11,21,7,10,0,0,0,0,1,3,1,0,0,2,14,1.27,0.7,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,16,"Facey, V.",2,21,1,5,0,0,0,0,2,3,0,0,0,3,2,1.0,0.2,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,16,"Rodriguez, M.",25,583,69,172,34,89,20,28,55,88,42,13,4,24,192,7.68,0.401,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,20,"Nieves, R.",23,291,34,76,5,25,21,32,29,43,15,9,5,30,94,4.09,0.447,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,21,"Harrison, G.",15,75,9,20,1,3,9,12,6,13,4,1,1,10,28,1.87,0.45,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,24,"Marrero, R.",23,183,33,62,3,6,10,23,19,33,28,16,1,20,79,3.43,0.532,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,33,"Medrano, J.",26,855,167,322,17,46,72,101,98,137,55,19,8,98,423,16.27,0.519,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,44,"Soto, H.",3,6,1,4,0,1,2,2,0,1,2,0,0,0,4,1.33,0.25,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,45,"Davis, N.",23,879,206,378,0,4,136,220,306,413,41,20,58,77,548,23.83,0.545,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Titanes de Morovis,Serie Regular,45,"Jackson, R.",1,14,3,6,0,1,0,0,2,3,1,1,0,0,6,6.0,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011124120550id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO++++++++&serie=1,2026-09-08T13:57:03Z,2001-11-24
2001,Gigantes de Carolina,Serie Regular,4,"Pizarro, I.",4,24,2,11,0,7,0,1,2,2,1,0,0,0,4,1.0,0.182,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,4,"Rivera, E.",9,268,52,122,15,43,27,32,17,23,36,16,2,23,146,16.22,0.426,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,4,"Torres, G.",5,122,15,37,7,23,8,10,11,12,16,8,0,9,45,9.0,0.405,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,5,"Nieves, I.",26,761,145,331,84,211,23,26,31,46,57,37,4,64,397,15.27,0.438,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,6,"Borgos, R.",24,548,91,208,15,49,29,40,44,71,79,31,1,48,226,9.42,0.438,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,7,"Romer, A.",23,203,24,54,4,9,8,13,26,46,6,4,2,14,60,2.61,0.444,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,8,"Rodriguez, A.",24,322,54,123,19,60,7,8,22,42,21,8,3,16,134,5.58,0.439,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,9,"Roca, J.",18,195,31,80,12,37,2,3,18,24,22,10,0,19,76,4.22,0.388,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,10,"Myers, G.",16,372,62,106,0,0,15,20,61,88,14,14,11,53,139,8.69,0.585,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,10,"Vizcarrondo, C.",7,39,6,14,0,1,2,5,1,7,1,0,0,8,14,2.0,0.429,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,11,"Aska, J.",26,374,65,131,0,2,26,51,53,114,10,30,7,52,156,6.0,0.496,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,12,"Alomar, C.",9,54,2,16,0,4,4,6,5,12,2,3,0,4,8,0.89,0.125,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,12,"Chiclana, J.",14,166,24,56,15,35,11,16,12,20,35,7,0,18,74,5.29,0.429,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,13,"Neumann, H.",11,47,7,23,1,1,6,10,2,6,3,0,0,6,21,1.91,0.304,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,14,"Valenzuela, H.",14,63,10,22,0,0,4,7,11,20,1,1,0,4,24,1.71,0.455,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,15,"Ayala, A.",18,152,16,42,8,18,0,2,8,10,8,4,3,17,40,2.22,0.381,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,16,"Cepeda, J.",2,35,6,10,0,0,3,4,0,3,0,1,0,1,15,7.5,0.6,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,17,"White, J.",25,551,85,179,1,5,32,42,89,135,31,18,36,30,203,8.12,0.475,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gigantes de Carolina,Serie Regular,18,"Simpson, C.",26,904,258,494,10,42,79,126,170,286,68,23,14,92,605,23.27,0.522,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011225183530id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN++++++++&serie=1,2026-09-08T13:57:33Z,2001-12-25
2001,Gallitos de Isabela,Serie Regular,2,"Rivera, H.",24,792,132,291,27,86,32,38,54,69,100,23,1,45,323,13.46,0.454,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,8,"Colon, E.",20,244,39,105,11,33,10,17,21,29,7,7,0,15,99,4.95,0.371,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,10,"Santos, X.",16,126,24,56,12,34,2,4,9,15,8,5,1,10,62,3.88,0.429,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,11,"Quinonez, J.",18,554,101,257,34,114,56,70,49,69,30,26,3,38,292,16.22,0.393,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,12,"Lopez, J.",26,651,100,211,13,40,36,48,104,168,19,15,5,25,249,9.58,0.474,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,13,"Fernandez, E.",25,546,60,164,19,65,26,37,33,64,19,10,0,41,165,6.6,0.366,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,15,"Crispin, N.",17,122,13,41,2,9,12,19,18,27,2,3,2,11,40,2.35,0.317,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,17,"Gonzalez, T.",3,12,2,7,0,1,2,2,1,2,0,0,0,1,6,2.0,0.286,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,23,"Falu, A.",1,34,9,17,3,7,1,4,3,3,1,1,0,2,22,22.0,0.529,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,23,"Venzen, G.",12,282,34,95,13,44,5,8,33,55,9,3,6,17,86,7.17,0.358,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,31,"Guzman, L.",7,39,6,16,0,0,2,2,6,13,2,0,0,2,14,2.0,0.375,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,32,"Bravo, A.",7,29,3,4,2,3,2,3,4,5,4,5,0,2,10,1.43,0.75,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
