game_id,season,date,team_raw,jersey,player_raw,bsnpr_id,minutes,fg2m,fg2a,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,pf,tov,pts,box_check,confidence,source_id,source_url,retrieved_at
BS20131325,2013,2013-07-06,Mayaguez,6,"Ramirez, Luis Steven",,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130708165129id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20131325,2026-09-08T18:31:06Z
BS20131325,2013,2013-07-06,Mayaguez,7,"Duran, Cliff",2367,,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130708165129id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20131325,2026-09-08T18:31:06Z
BS20131325,2013,2013-07-06,Mayaguez,9,"Thomas, Brandon",,,7,12,1,6,8,12,2,6,8,0,1,0,3,4,25,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130708165129id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20131325,2026-09-08T18:31:06Z
BS20133001,2013,2013-07-08,Ponce,1,"Diogu, Ike",2761,,6,9,0,2,5,9,2,10,12,1,0,0,2,1,17,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Ponce,1,"Diogu, Ike",2761,,6,9,0,2,5,9,2,10,12,1,0,0,2,1,17,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Ponce,1,"Diogu, Ike",2761,,6,9,0,2,5,9,2,10,12,1,0,0,2,1,17,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Ponce,12,"Beck, Romel",,,0,1,2,4,0,2,0,2,2,0,0,0,1,0,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Ponce,12,"Beck, Romel",,,0,1,2,4,0,2,0,2,2,0,0,0,1,0,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Ponce,12,"Beck, Romel",,,0,1,2,4,0,2,0,2,2,0,0,0,1,0,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Ponce,15,"Colon, Gabriel",773,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Ponce,15,"Colon, Gabriel",773,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Ponce,15,"Colon, Gabriel",773,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Ponce,22,"Apodaca, Rick",2028,,3,3,0,4,0,1,1,3,4,2,0,0,0,0,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Ponce,22,"Apodaca, Rick",2028,,3,3,0,4,0,1,1,3,4,2,0,0,0,0,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Ponce,22,"Apodaca, Rick",2028,,3,3,0,4,0,1,1,3,4,2,0,0,0,0,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Ponce,23,"Gaston, Chris",2821,,0,3,0,0,0,0,1,0,1,0,0,0,2,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Ponce,23,"Gaston, Chris",2821,,0,3,0,0,0,0,1,0,1,0,0,0,2,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Ponce,23,"Gaston, Chris",2821,,0,3,0,0,0,0,1,0,1,0,0,0,2,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Ponce,30,"Emory, Carlos",2838,,2,7,1,4,2,5,3,2,5,2,0,0,0,0,9,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Ponce,30,"Emory, Carlos",2838,,2,7,1,4,2,5,3,2,5,2,0,0,0,0,9,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Ponce,30,"Emory, Carlos",2838,,2,7,1,4,2,5,3,2,5,2,0,0,0,0,9,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Ponce,31,"Rivera, Carlos Ruben",338,,0,2,2,4,5,6,1,3,4,3,1,0,4,2,11,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Ponce,31,"Rivera, Carlos Ruben",338,,0,2,2,4,5,6,1,3,4,3,1,0,4,2,11,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Ponce,31,"Rivera, Carlos Ruben",338,,0,2,2,4,5,6,1,3,4,3,1,0,4,2,11,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Ponce,32,"Santiago, Eddin",502,,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Ponce,32,"Santiago, Eddin",502,,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Ponce,32,"Santiago, Eddin",502,,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Ponce,33,"Harris, Mike",2697,,7,12,0,2,7,8,5,8,13,3,0,0,5,4,21,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Ponce,33,"Harris, Mike",2697,,7,12,0,2,7,8,5,8,13,3,0,0,5,4,21,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Ponce,33,"Harris, Mike",2697,,7,12,0,2,7,8,5,8,13,3,0,0,5,4,21,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Ponce,7,"Rosario, Michael",2859,,0,1,1,5,1,2,0,2,2,0,1,0,1,2,4,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Ponce,7,"Rosario, Michael",2859,,0,1,1,5,1,2,0,2,2,0,1,0,1,2,4,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Ponce,7,"Rosario, Michael",2859,,0,1,1,5,1,2,0,2,2,0,1,0,1,2,4,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Santurce,1,"Galindo, Alex",42,,2,7,4,9,2,4,1,6,7,1,3,0,4,1,18,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Santurce,1,"Galindo, Alex",42,,2,7,4,9,2,4,1,6,7,1,3,0,4,1,18,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Santurce,1,"Galindo, Alex",42,,2,7,4,9,2,4,1,6,7,1,3,0,4,1,18,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Santurce,10,"Pagan, Wilfredo",2290,,1,2,2,4,0,0,1,1,2,3,0,0,3,0,8,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Santurce,10,"Pagan, Wilfredo",2290,,1,2,2,4,0,0,1,1,2,3,0,0,3,0,8,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Santurce,10,"Pagan, Wilfredo",2290,,1,2,2,4,0,0,1,1,2,3,0,0,3,0,8,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Santurce,14,"Sanchez, Ricky",2033,,2,7,1,4,1,2,2,7,9,1,0,1,2,1,8,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Santurce,14,"Sanchez, Ricky",2033,,2,7,1,4,1,2,2,7,9,1,0,1,2,1,8,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Santurce,14,"Sanchez, Ricky",2033,,2,7,1,4,1,2,2,7,9,1,0,1,2,1,8,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Santurce,20,"Orozco, William",2309,,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Santurce,20,"Orozco, William",2309,,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Santurce,20,"Orozco, William",2309,,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Santurce,25,"Jackson, David 'Mooch'",,,4,7,3,6,6,7,1,4,5,7,2,0,2,1,23,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Santurce,25,"Jackson, David 'Mooch'",,,4,7,3,6,6,7,1,4,5,7,2,0,2,1,23,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Santurce,25,"Jackson, David 'Mooch'",,,4,7,3,6,6,7,1,4,5,7,2,0,2,1,23,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Santurce,32,"Han, Francis Jonathan",2570,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Santurce,32,"Han, Francis Jonathan",2570,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Santurce,32,"Han, Francis Jonathan",2570,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Santurce,33,"Falcon, Alexander",50,,1,2,0,0,1,2,1,2,3,1,0,0,4,0,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Santurce,33,"Falcon, Alexander",50,,1,2,0,0,1,2,1,2,3,1,0,0,4,0,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Santurce,33,"Falcon, Alexander",50,,1,2,0,0,1,2,1,2,3,1,0,0,4,0,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Santurce,50,"Jones, Joseph",,,4,10,0,0,2,3,2,4,6,0,0,0,5,1,10,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Santurce,50,"Jones, Joseph",,,4,10,0,0,2,3,2,4,6,0,0,0,5,1,10,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Santurce,50,"Jones, Joseph",,,4,10,0,0,2,3,2,4,6,0,0,0,5,1,10,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Santurce,6,"GonzÃ¡lez, Javier",,,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Santurce,6,"GonzÃ¡lez, Javier",,,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Santurce,6,"GonzÃ¡lez, Javier",,,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133001,2013,2013-07-08,Santurce,8,"Ciorciari, Diego",,,0,0,2,5,0,0,0,2,2,4,0,0,1,2,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130710015157id_/http://bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:31:19Z
BS20133001,2013,2013-07-08,Santurce,8,"Ciorciari, Diego",,,0,0,2,5,0,0,0,2,2,4,0,0,1,2,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130909023541id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:12Z
BS20133001,2013,2013-07-08,Santurce,8,"Ciorciari, Diego",,,0,0,2,5,0,0,0,2,2,4,0,0,1,2,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113102809id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133001,2026-09-08T18:34:58Z
BS20133002,2013,2013-07-10,Ponce,1,"Diogu, Ike",2761,,5,9,1,3,0,0,5,4,9,3,0,1,1,1,13,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130711074528id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:31:29Z
BS20133002,2013,2013-07-10,Ponce,1,"Diogu, Ike",2761,,5,9,1,3,0,0,5,4,9,3,0,1,1,1,13,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130910214342id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:34:16Z
BS20133002,2013,2013-07-10,Ponce,1,"Diogu, Ike",2761,,5,9,1,3,0,0,5,4,9,3,0,1,1,1,13,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113130905id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:35:03Z
BS20133002,2013,2013-07-10,Ponce,12,"Beck, Romel",,,0,1,1,2,0,0,0,2,2,0,0,0,0,2,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130711074528id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:31:29Z
BS20133002,2013,2013-07-10,Ponce,12,"Beck, Romel",,,0,1,1,2,0,0,0,2,2,0,0,0,0,2,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130910214342id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:34:16Z
BS20133002,2013,2013-07-10,Ponce,12,"Beck, Romel",,,0,1,1,2,0,0,0,2,2,0,0,0,0,2,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113130905id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:35:03Z
BS20133002,2013,2013-07-10,Ponce,13,"Lopez, Ivan",952,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130711074528id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:31:29Z
BS20133002,2013,2013-07-10,Ponce,13,"Lopez, Ivan",952,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130910214342id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:34:16Z
BS20133002,2013,2013-07-10,Ponce,13,"Lopez, Ivan",952,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113130905id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:35:03Z
BS20133002,2013,2013-07-10,Ponce,15,"Colon, Gabriel",773,,1,4,0,0,0,0,0,2,2,0,1,0,2,0,2,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130711074528id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:31:29Z
BS20133002,2013,2013-07-10,Ponce,15,"Colon, Gabriel",773,,1,4,0,0,0,0,0,2,2,0,1,0,2,0,2,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130910214342id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:34:16Z
BS20133002,2013,2013-07-10,Ponce,15,"Colon, Gabriel",773,,1,4,0,0,0,0,0,2,2,0,1,0,2,0,2,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113130905id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:35:03Z
BS20133002,2013,2013-07-10,Ponce,22,"Apodaca, Rick",2028,,1,2,3,5,2,4,2,2,4,0,0,1,1,3,13,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130711074528id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:31:29Z
BS20133002,2013,2013-07-10,Ponce,22,"Apodaca, Rick",2028,,1,2,3,5,2,4,2,2,4,0,0,1,1,3,13,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130910214342id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:34:16Z
BS20133002,2013,2013-07-10,Ponce,22,"Apodaca, Rick",2028,,1,2,3,5,2,4,2,2,4,0,0,1,1,3,13,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113130905id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:35:03Z
BS20133002,2013,2013-07-10,Ponce,30,"Emory, Carlos",2838,,1,4,1,1,1,2,1,1,2,2,0,0,2,1,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130711074528id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:31:29Z
BS20133002,2013,2013-07-10,Ponce,30,"Emory, Carlos",2838,,1,4,1,1,1,2,1,1,2,2,0,0,2,1,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130910214342id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:34:16Z
BS20133002,2013,2013-07-10,Ponce,30,"Emory, Carlos",2838,,1,4,1,1,1,2,1,1,2,2,0,0,2,1,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113130905id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:35:03Z
BS20133002,2013,2013-07-10,Ponce,31,"Rivera, Carlos Ruben",338,,3,6,1,2,1,2,0,4,4,4,1,0,1,2,10,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130711074528id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:31:29Z
BS20133002,2013,2013-07-10,Ponce,31,"Rivera, Carlos Ruben",338,,3,6,1,2,1,2,0,4,4,4,1,0,1,2,10,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130910214342id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:34:16Z
BS20133002,2013,2013-07-10,Ponce,31,"Rivera, Carlos Ruben",338,,3,6,1,2,1,2,0,4,4,4,1,0,1,2,10,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113130905id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:35:03Z
BS20133002,2013,2013-07-10,Ponce,32,"Santiago, Eddin",502,,0,0,1,2,2,2,1,2,3,3,0,0,3,0,5,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130711074528id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:31:29Z
BS20133002,2013,2013-07-10,Ponce,32,"Santiago, Eddin",502,,0,0,1,2,2,2,1,2,3,3,0,0,3,0,5,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130910214342id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:34:16Z
BS20133002,2013,2013-07-10,Ponce,32,"Santiago, Eddin",502,,0,0,1,2,2,2,1,2,3,3,0,0,3,0,5,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20131113130905id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:35:03Z
BS20133002,2013,2013-07-10,Ponce,33,"Harris, Mike",2697,,11,17,1,1,6,6,5,5,10,2,1,3,1,1,31,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130711074528id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:31:29Z
BS20133002,2013,2013-07-10,Ponce,33,"Harris, Mike",2697,,11,17,1,1,6,6,5,5,10,2,1,3,1,1,31,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20130910214342id_/http://www.bsnpr.com:80/equipos/pogamestat.asp?r=BS20133002,2026-09-08T18:34:16Z
